PeriodoNum;Municipio;CantidadPacientes
201605;05440 - Marinilla;2
201607;05440 - Marinilla;2
201608;05440 - Marinilla;1
201611;05440 - Marinilla;2
201612;05440 - Marinilla;1
201610;05495 - Nechí;1
201612;05495 - Nechí;1
201604;05576 - Pueblorrico;2
201611;05576 - Pueblorrico;1
201612;05576 - Pueblorrico;1
201601;05579 - Puerto Berrío;2
201602;05579 - Puerto Berrío;1
201603;05579 - Puerto Berrío;2
201605;05579 - Puerto Berrío;2
201607;05579 - Puerto Berrío;1
201610;05579 - Puerto Berrío;1
201611;05579 - Puerto Berrío;1
201605;05585 - Puerto Nare;1
201601;05615 - Rionegro;17
201602;05615 - Rionegro;19
201603;05615 - Rionegro;15
201604;05615 - Rionegro;18
201605;05615 - Rionegro;13
201606;05615 - Rionegro;15
201607;05615 - Rionegro;20
201608;05615 - Rionegro;23
201609;05615 - Rionegro;20
201610;05615 - Rionegro;16
201611;05615 - Rionegro;17
201612;05615 - Rionegro;22
201602;05631 - Sabaneta;1
201603;05631 - Sabaneta;1
201604;05631 - Sabaneta;3
201606;05631 - Sabaneta;3
201608;05631 - Sabaneta;2
201609;05631 - Sabaneta;2
201610;05631 - Sabaneta;2
201611;05631 - Sabaneta;4
201612;05631 - Sabaneta;5
201603;05647 - San Andrés De Cuerquía;1
201604;05647 - San Andrés De Cuerquía;1
201608;05658 - San José De La Montaña;1
201612;05658 - San José De La Montaña;1
201610;05660 - San Luis;1
201602;05664 - San Pedro;1
201609;05679 - Santa Bárbara;1
201611;05679 - Santa Bárbara;1
201604;05686 - Santa Rosa De Osos;1
201610;05686 - Santa Rosa De Osos;1
201602;05697 - El Santuario;1
201604;05697 - El Santuario;1
201601;05756 - Sonson;1
201602;05756 - Sonson;1
201604;05756 - Sonson;1
201605;05756 - Sonson;2
201608;05756 - Sonson;1
201611;05756 - Sonson;1
201610;05789 - Támesis;2
201606;05790 - Tarazá;1
201610;05790 - Tarazá;1
201604;05837 - Turbo;1
201605;05837 - Turbo;2
201606;05837 - Turbo;1
201607;05837 - Turbo;2
201609;05837 - Turbo;1
201610;05837 - Turbo;1
201602;05847 - Urrao;1
201607;05885 - Yalí;1
201611;05885 - Yalí;1
201601;05887 - Yarumal;2
201602;05887 - Yarumal;1
201603;05887 - Yarumal;1
201605;05887 - Yarumal;1
201606;05887 - Yarumal;1
201607;05887 - Yarumal;3
201608;05887 - Yarumal;3
201609;05887 - Yarumal;2
201610;05887 - Yarumal;1
201611;05887 - Yarumal;4
201612;05887 - Yarumal;1
201601;08001 - Barranquilla;39
201602;08001 - Barranquilla;43
201603;08001 - Barranquilla;32
201604;08001 - Barranquilla;50
201605;08001 - Barranquilla;57
201606;08001 - Barranquilla;28
201607;08001 - Barranquilla;43
201608;08001 - Barranquilla;53
201609;08001 - Barranquilla;53
201610;08001 - Barranquilla;37
201611;08001 - Barranquilla;56
201612;08001 - Barranquilla;38
201601;08078 - Baranoa;1
201602;08078 - Baranoa;1
201609;08078 - Baranoa;1
201612;08421 - Luruaco;1
201601;08433 - Malambo;1
201603;08433 - Malambo;3
201601;08573 - Puerto Colombia;2
201605;08573 - Puerto Colombia;1
201606;08573 - Puerto Colombia;2
201607;08573 - Puerto Colombia;4
201608;08573 - Puerto Colombia;3
201609;08573 - Puerto Colombia;6
201610;08573 - Puerto Colombia;2
201612;08573 - Puerto Colombia;1
201607;08606 - Repelón;1
201608;08606 - Repelón;1
201610;08606 - Repelón;2
201606;08634 - Sabanagrande;1
201601;08638 - Sabanalarga;1
201603;08638 - Sabanalarga;1
201604;08638 - Sabanalarga;1
201607;08638 - Sabanalarga;1
201611;08638 - Sabanalarga;1
201611;08675 - Santa Lucía;1
201601;08758 - Soledad;3
201602;08758 - Soledad;3
201603;08758 - Soledad;4
201604;08758 - Soledad;23
201605;08758 - Soledad;4
201607;08758 - Soledad;1
201608;08758 - Soledad;1
201609;08758 - Soledad;3
201610;08758 - Soledad;1
201611;08758 - Soledad;6
201612;08758 - Soledad;5
201602;08832 - Tubará;2
201603;08832 - Tubará;1
201608;08832 - Tubará;1
201601;11001 - Bogotá, D.C.;419
201602;11001 - Bogotá, D.C.;371
201603;11001 - Bogotá, D.C.;355
201604;11001 - Bogotá, D.C.;455
201605;11001 - Bogotá, D.C.;380
201606;11001 - Bogotá, D.C.;346
201607;11001 - Bogotá, D.C.;297
201608;11001 - Bogotá, D.C.;384
201609;11001 - Bogotá, D.C.;387
201610;11001 - Bogotá, D.C.;344
201611;11001 - Bogotá, D.C.;310
201612;11001 - Bogotá, D.C.;342
201601;13001 - Cartagena;47
201602;13001 - Cartagena;37
201603;13001 - Cartagena;21
201604;13001 - Cartagena;46
201605;13001 - Cartagena;39
201606;13001 - Cartagena;15
201607;13001 - Cartagena;20
201608;13001 - Cartagena;30
201609;13001 - Cartagena;31
201610;13001 - Cartagena;37
201611;13001 - Cartagena;60
201612;13001 - Cartagena;24
201611;13006 - Achí;1
201609;13042 - Arenal;1
201602;13052 - Arjona;1
201603;13244 - El Carmen De Bolívar;1
201604;13244 - El Carmen De Bolívar;1
201605;13244 - El Carmen De Bolívar;1
201606;13244 - El Carmen De Bolívar;1
201607;13244 - El Carmen De Bolívar;2
201608;13244 - El Carmen De Bolívar;3
201609;13244 - El Carmen De Bolívar;1
201610;13244 - El Carmen De Bolívar;1
201611;13244 - El Carmen De Bolívar;1
201601;13430 - Magangué;3
201602;13430 - Magangué;3
201603;13430 - Magangué;2
201604;13430 - Magangué;1
201605;13430 - Magangué;3
201606;13430 - Magangué;2
201607;13430 - Magangué;1
201608;13430 - Magangué;2
201609;13430 - Magangué;4
201610;13430 - Magangué;3
201611;13430 - Magangué;4
201606;13442 - María La Baja;1
201608;13442 - María La Baja;1
201607;13650 - San Fernando;1
201609;13650 - San Fernando;1
201608;13655 - San Jacinto Del Cauca;1
201601;13657 - San Juan Nepomuceno;1
201610;13657 - San Juan Nepomuceno;1
201611;13657 - San Juan Nepomuceno;1
201607;13688 - Santa Rosa Del Sur;1
201611;13744 - Simití;1
201609;13836 - Turbaco;1
201611;13836 - Turbaco;1
201601;15001 - Tunja;34
201602;15001 - Tunja;28
201603;15001 - Tunja;33
201604;15001 - Tunja;32
201605;15001 - Tunja;23
201606;15001 - Tunja;20
201607;15001 - Tunja;13
201608;15001 - Tunja;22
201609;15001 - Tunja;25
201610;15001 - Tunja;23
201611;15001 - Tunja;17
201612;15001 - Tunja;14
201608;15087 - Belén;1
201603;15131 - Caldas;1
201610;15131 - Caldas;1
201601;15176 - Chiquinquirá;3
201602;15176 - Chiquinquirá;1
201603;15176 - Chiquinquirá;7
201604;15176 - Chiquinquirá;2
201605;15176 - Chiquinquirá;1
201607;15176 - Chiquinquirá;2
201608;15176 - Chiquinquirá;1
201609;15176 - Chiquinquirá;1
201610;15176 - Chiquinquirá;1
201611;15176 - Chiquinquirá;4
201612;15176 - Chiquinquirá;3
201601;15185 - Chitaraque;1
201609;15185 - Chitaraque;1
201608;15204 - Cómbita;1
201601;15238 - Duitama;3
201602;15238 - Duitama;4
201603;15238 - Duitama;1
201604;15238 - Duitama;1
201605;15238 - Duitama;3
201607;15238 - Duitama;1
201608;15238 - Duitama;1
201609;15238 - Duitama;1
201610;15238 - Duitama;4
201611;15238 - Duitama;2
201612;15238 - Duitama;2
201601;15272 - Firavitoba;1
201605;15272 - Firavitoba;1
201612;15272 - Firavitoba;1
201601;15322 - Guateque;2
201602;15322 - Guateque;3
201603;15322 - Guateque;1
201604;15322 - Guateque;2
201606;15322 - Guateque;1
201608;15322 - Guateque;1
201611;15407 - Villa De Leyva;1
201603;15442 - Maripí;1
201602;15469 - Moniquirá;1
201603;15469 - Moniquirá;2
201609;15469 - Moniquirá;1
201610;15469 - Moniquirá;2
201611;15469 - Moniquirá;2
201609;15480 - Muzo;1
201605;15511 - Pachavita;1
201601;15516 - Paipa;1
201602;15516 - Paipa;1
201605;15531 - Pauna;1
201607;15531 - Pauna;1
201609;15531 - Pauna;1
201611;15531 - Pauna;1
201607;15542 - Pesca;1
201603;15572 - Puerto Boyacá;1
201604;15572 - Puerto Boyacá;1
201608;15621 - Rondón;1
201601;15646 - Samacá;1
201603;15646 - Samacá;1
201611;15646 - Samacá;1
201612;15660 - San Eduardo;1
201603;15681 - San Pablo De Borbur;1
201601;15753 - Soatá;1
201602;15753 - Soatá;1
201609;15753 - Soatá;1
201612;15753 - Soatá;1
201601;15759 - Sogamoso;7
201602;15759 - Sogamoso;1
201603;15759 - Sogamoso;1
201604;15759 - Sogamoso;2
201605;15759 - Sogamoso;4
201606;15759 - Sogamoso;1
201607;15759 - Sogamoso;2
201608;15759 - Sogamoso;1
201609;15759 - Sogamoso;6
201610;15759 - Sogamoso;4
201611;15759 - Sogamoso;4
201612;15759 - Sogamoso;3
201612;15808 - Tinjacá;1
201602;15810 - Tipacoque;1
201603;15814 - Toca;1
201608;15842 - Umbita;1
201601;17001 - Manizales;22
201602;17001 - Manizales;15
201603;17001 - Manizales;18
201604;17001 - Manizales;23
201605;17001 - Manizales;28
201606;17001 - Manizales;22
201607;17001 - Manizales;19
201608;17001 - Manizales;24
201609;17001 - Manizales;26
201610;17001 - Manizales;29
201611;17001 - Manizales;13
201612;17001 - Manizales;21
201601;17013 - Aguadas;2
201603;17174 - Chinchiná;1
201604;17174 - Chinchiná;1
201610;17174 - Chinchiná;3
201601;17380 - La Dorada;1
201602;17380 - La Dorada;6
201603;17380 - La Dorada;1
201604;17380 - La Dorada;1
201605;17380 - La Dorada;3
201606;17380 - La Dorada;1
201607;17380 - La Dorada;1
201608;17380 - La Dorada;2
201609;17380 - La Dorada;1
201610;17380 - La Dorada;1
201609;17388 - La Merced;1
201604;17433 - Manzanares;2
201610;17444 - Marquetalia;1
201606;17486 - Neira;1
201610;17486 - Neira;1
201608;17495 - Norcasia;1
201610;17495 - Norcasia;1
201609;17513 - Pácora;1
201605;17541 - Pensilvania;1
201609;17541 - Pensilvania;1
201603;17662 - Samaná;1
201606;17662 - Samaná;1
201610;17662 - Samaná;2
201601;17877 - Viterbo;2
201604;17877 - Viterbo;1
201601;18001 - Florencia;7
201602;18001 - Florencia;11
201603;18001 - Florencia;14
201604;18001 - Florencia;16
201605;18001 - Florencia;12
201606;18001 - Florencia;12
201607;18001 - Florencia;9
201608;18001 - Florencia;10
201609;18001 - Florencia;14
201610;18001 - Florencia;11
201611;18001 - Florencia;3
201602;18094 - Belén De Los Andaquies;1
201606;18094 - Belén De Los Andaquies;1
201611;18205 - Curillo;1
201601;18479 - Morelia;2
201603;18479 - Morelia;1
201604;18479 - Morelia;1
201602;18610 - San José Del Fragua;1
201607;18753 - San Vicente Del Caguán;1
201608;18753 - San Vicente Del Caguán;1
201601;19001 - Popayán;13
201602;19001 - Popayán;26
201603;19001 - Popayán;18
201604;19001 - Popayán;30
201605;19001 - Popayán;32
201606;19001 - Popayán;32
201607;19001 - Popayán;16
201608;19001 - Popayán;28
201609;19001 - Popayán;27
201610;19001 - Popayán;22
201611;19001 - Popayán;7
201612;19001 - Popayán;16
201605;19050 - Argelia;1
201607;19050 - Argelia;1
201603;19075 - Balboa;1
201602;19100 - Bolívar;1
201605;19100 - Bolívar;1
201607;19100 - Bolívar;1
201610;19130 - Cajibío;1
201603;19142 - Caloto;1
201610;19142 - Caloto;1
201608;19212 - Corinto;1
201601;19256 - El Tambo;1
201607;19256 - El Tambo;1
201601;19318 - Guapi;1
201608;19355 - Inzá;1
201610;19450 - Mercaderes;1
201604;19455 - Miranda;1
201604;19473 - Morales;1
201606;19473 - Morales;1
201607;19473 - Morales;2
201602;19548 - Piendamó;1
201603;19548 - Piendamó;1
201605;19548 - Piendamó;1
201609;19548 - Piendamó;3
201612;19548 - Piendamó;1
201601;19573 - Puerto Tejada;1
201604;19573 - Puerto Tejada;1
201605;19573 - Puerto Tejada;1
201606;19573 - Puerto Tejada;1
201608;19573 - Puerto Tejada;1
201610;19573 - Puerto Tejada;1
201601;19698 - Santander De Quilichao;3
201603;19698 - Santander De Quilichao;2
201604;19698 - Santander De Quilichao;3
201605;19698 - Santander De Quilichao;2
201607;19698 - Santander De Quilichao;1
201608;19698 - Santander De Quilichao;1
201609;19698 - Santander De Quilichao;2
201610;19698 - Santander De Quilichao;1
201608;19743 - Silvia;1
201610;19743 - Silvia;1
201612;19743 - Silvia;1
201608;19785 - Sucre;1
201601;19807 - Timbío;1
201608;19807 - Timbío;1
201611;19807 - Timbío;1
201608;19821 - Toribio;1
201607;19845 - Villa Rica;1
201601;20001 - Valledupar;10
201602;20001 - Valledupar;18
201603;20001 - Valledupar;12
201604;20001 - Valledupar;16
201605;20001 - Valledupar;12
201606;20001 - Valledupar;14
201607;20001 - Valledupar;11
201608;20001 - Valledupar;9
201609;20001 - Valledupar;13
201610;20001 - Valledupar;10
201611;20001 - Valledupar;10
201612;20001 - Valledupar;8
201605;20011 - Aguachica;1
201608;20011 - Aguachica;1
201609;20011 - Aguachica;2
201610;20011 - Aguachica;1
201611;20011 - Aguachica;1
201604;20013 - Agustín Codazzi;2
201607;20013 - Agustín Codazzi;1
201611;20013 - Agustín Codazzi;1
201607;20178 - Chiriguaná;1
201612;20400 - La Jagua De Ibirico;1
201605;20517 - Pailitas;1
201611;20710 - San Alberto;1
201608;20750 - San Diego;1
201601;23001 - Montería;41
201602;23001 - Montería;30
201603;23001 - Montería;29
201604;23001 - Montería;54
201605;23001 - Montería;34
201606;23001 - Montería;36
201607;23001 - Montería;29
201608;23001 - Montería;27
201609;23001 - Montería;42
201610;23001 - Montería;38
201611;23001 - Montería;29
201612;23001 - Montería;36
201603;23068 - Ayapel;1
201604;23068 - Ayapel;1
201603;23162 - Cereté;2
201604;23162 - Cereté;4
201605;23162 - Cereté;1
201607;23162 - Cereté;1
201609;23162 - Cereté;1
201611;23162 - Cereté;2
201606;23182 - Chinú;1
201608;23182 - Chinú;2
201609;23182 - Chinú;1
201610;23182 - Chinú;1
201611;23182 - Chinú;1
201612;23182 - Chinú;1
201604;23300 - Cotorra;1
201609;23350 - La Apartada;1
201610;23350 - La Apartada;1
201601;23417 - Lorica;2
201603;23417 - Lorica;1
201604;23417 - Lorica;3
201605;23417 - Lorica;3
201606;23417 - Lorica;1
201607;23417 - Lorica;1
201608;23417 - Lorica;8
201609;23417 - Lorica;2
201610;23417 - Lorica;4
201611;23417 - Lorica;4
201612;23417 - Lorica;3
201609;23419 - Los Córdobas;1
201602;23466 - Montelíbano;1
201604;23466 - Montelíbano;2
201605;23466 - Montelíbano;1
201606;23466 - Montelíbano;1
201607;23466 - Montelíbano;1
201610;23466 - Montelíbano;1
201603;23555 - Planeta Rica;1
201605;23555 - Planeta Rica;1
201612;23555 - Planeta Rica;1
201603;23570 - Pueblo Nuevo;1
201610;23580 - Puerto Libertador;1
201601;23660 - Sahagún;1
201602;23660 - Sahagún;1
201604;23660 - Sahagún;4
201605;23660 - Sahagún;1
201607;23660 - Sahagún;1
201608;23660 - Sahagún;1
201611;23660 - Sahagún;1
201609;23678 - San Carlos;1
201603;23807 - Tierralta;1
201608;23807 - Tierralta;2
201609;23807 - Tierralta;1
201611;23807 - Tierralta;1
201612;23807 - Tierralta;1
201607;23855 - Valencia;1
201603;25001 - Agua De Dios;1
201609;25040 - Anolaima;1
201606;25099 - Bojacá;1
201611;25099 - Bojacá;1
201601;25126 - Cajicá;1
201602;25126 - Cajicá;2
201604;25126 - Cajicá;2
201606;25126 - Cajicá;1
201607;25126 - Cajicá;1
201608;25126 - Cajicá;1
201609;25126 - Cajicá;1
201602;25151 - Caqueza;1
201604;25151 - Caqueza;1
201607;25151 - Caqueza;1
201601;25175 - Chía;4
201602;25175 - Chía;4
201603;25175 - Chía;6
201604;25175 - Chía;6
201605;25175 - Chía;9
201606;25175 - Chía;5
201607;25175 - Chía;5
201608;25175 - Chía;10
201609;25175 - Chía;9
201610;25175 - Chía;13
201611;25175 - Chía;11
201612;25175 - Chía;8
201601;25183 - Chocontá;1
201602;25183 - Chocontá;1
201606;25183 - Chocontá;2
201611;25183 - Chocontá;2
201603;25214 - Cota;1
201607;25214 - Cota;1
201610;25214 - Cota;2
201601;25245 - El Colegio;1
201602;25245 - El Colegio;1
201608;25245 - El Colegio;1
201602;25260 - El Rosal;1
201601;25269 - Facatativá;6
201602;25269 - Facatativá;8
201603;25269 - Facatativá;9
201604;25269 - Facatativá;8
201605;25269 - Facatativá;7
201606;25269 - Facatativá;4
201607;25269 - Facatativá;5
201608;25269 - Facatativá;5
201609;25269 - Facatativá;4
201610;25269 - Facatativá;4
201611;25269 - Facatativá;4
201612;25269 - Facatativá;3
201601;25279 - Fomeque;1
201604;25279 - Fomeque;1
201605;25279 - Fomeque;1
201608;25279 - Fomeque;1
201610;25279 - Fomeque;1
201601;25286 - Funza;1
201602;25286 - Funza;3
201603;25286 - Funza;4
201604;25286 - Funza;2
201605;25286 - Funza;4
201606;25286 - Funza;3
201607;25286 - Funza;2
201612;25286 - Funza;2
201601;25290 - Fusagasugá;10
201602;25290 - Fusagasugá;8
201603;25290 - Fusagasugá;11
201604;25290 - Fusagasugá;13
201605;25290 - Fusagasugá;10
201606;25290 - Fusagasugá;10
201607;25290 - Fusagasugá;15
201608;25290 - Fusagasugá;9
201609;25290 - Fusagasugá;8
201610;25290 - Fusagasugá;16
201611;25290 - Fusagasugá;4
201612;25290 - Fusagasugá;14
201601;25307 - Girardot;4
201602;25307 - Girardot;9
201603;25307 - Girardot;4
201604;25307 - Girardot;9
201605;25307 - Girardot;3
201606;25307 - Girardot;8
201607;25307 - Girardot;7
201608;25307 - Girardot;8
201609;25307 - Girardot;6
201610;25307 - Girardot;9
201611;25307 - Girardot;1
201612;25307 - Girardot;7
201606;25320 - Guaduas;1
201608;25320 - Guaduas;2
201611;25320 - Guaduas;1
201603;25326 - Guatavita;1
201604;25326 - Guatavita;1
201601;25386 - La Mesa;3
201603;25386 - La Mesa;9
201604;25386 - La Mesa;6
201605;25386 - La Mesa;3
201606;25386 - La Mesa;5
201607;25386 - La Mesa;1
201609;25386 - La Mesa;2
201604;25430 - Madrid;1
201605;25430 - Madrid;1
201606;25430 - Madrid;1
201607;25430 - Madrid;1
201608;25430 - Madrid;1
201611;25430 - Madrid;3
201612;25430 - Madrid;2
201604;25438 - Medina;1
201608;25438 - Medina;1
201601;25473 - Mosquera;1
201609;25473 - Mosquera;1
201602;25486 - Nemocón;1
201603;25486 - Nemocón;2
201611;25486 - Nemocón;5
201612;25486 - Nemocón;1
201610;25489 - Nimaima;1
201601;25513 - Pacho;1
201604;25513 - Pacho;1
201605;25513 - Pacho;1
201608;25513 - Pacho;2
201611;25513 - Pacho;1
201603;25530 - Paratebueno;1
201605;25736 - Sesquilé;3
201606;25736 - Sesquilé;1
201604;25740 - Sibaté;1
201601;25754 - Soacha;19
201602;25754 - Soacha;14
201603;25754 - Soacha;16
201604;25754 - Soacha;14
201605;25754 - Soacha;17
201606;25754 - Soacha;12
201607;25754 - Soacha;4
201608;25754 - Soacha;10
201609;25754 - Soacha;11
201610;25754 - Soacha;10
201611;25754 - Soacha;13
201612;25754 - Soacha;12
201601;25758 - Sopó;1
201605;25758 - Sopó;1
201608;25758 - Sopó;2
201610;25758 - Sopó;1
201603;25772 - Suesca;1
201604;25772 - Suesca;1
201610;25772 - Suesca;1
201601;25799 - Tenjo;1
201603;25799 - Tenjo;1
201604;25799 - Tenjo;1
201605;25799 - Tenjo;1
201601;25815 - Tocaima;2
201603;25815 - Tocaima;1
201607;25815 - Tocaima;1
201608;25815 - Tocaima;1
201601;25817 - Tocancipá;2
201602;25817 - Tocancipá;1
201603;25817 - Tocancipá;1
201605;25817 - Tocancipá;2
201606;25817 - Tocancipá;1
201607;25817 - Tocancipá;1
201608;25817 - Tocancipá;1
201609;25817 - Tocancipá;1
201610;25817 - Tocancipá;1
201611;25817 - Tocancipá;1
201601;25843 - Villa De San Diego De Ubate;3
201604;25843 - Villa De San Diego De Ubate;1
201608;25843 - Villa De San Diego De Ubate;1
201610;25843 - Villa De San Diego De Ubate;1
201603;25875 - Villeta;1
201603;25878 - Viotá;2
201604;25878 - Viotá;1
201609;25878 - Viotá;1
201601;25899 - Zipaquirá;2
201602;25899 - Zipaquirá;3
201604;25899 - Zipaquirá;3
201605;25899 - Zipaquirá;3
201606;25899 - Zipaquirá;4
201607;25899 - Zipaquirá;4
201608;25899 - Zipaquirá;4
201609;25899 - Zipaquirá;1
201610;25899 - Zipaquirá;2
201611;25899 - Zipaquirá;4
201612;25899 - Zipaquirá;5
201602;27001 - Quibdó;3
201603;27001 - Quibdó;3
201605;27001 - Quibdó;3
201606;27001 - Quibdó;2
201608;27001 - Quibdó;2
201609;27001 - Quibdó;5
201610;27001 - Quibdó;2
201611;27001 - Quibdó;1
201612;27001 - Quibdó;4
201606;27245 - El Carmen De Atrato;1
201610;27361 - Istmina;1
201603;27660 - San José Del Palmar;1
201606;27660 - San José Del Palmar;1
201601;41001 - Neiva;16
201602;41001 - Neiva;23
201603;41001 - Neiva;17
201604;41001 - Neiva;30
201605;41001 - Neiva;17
201606;41001 - Neiva;11
201607;41001 - Neiva;18
201608;41001 - Neiva;24
201609;41001 - Neiva;36
201610;41001 - Neiva;20
201611;41001 - Neiva;21
201612;41001 - Neiva;17
201609;41006 - Acevedo;1
201610;41013 - Agrado;1
201612;41013 - Agrado;1
201610;41020 - Algeciras;1
201601;41298 - Garzón;1
201602;41298 - Garzón;1
201603;41298 - Garzón;4
201604;41298 - Garzón;3
201605;41298 - Garzón;8
201606;41298 - Garzón;3
201607;41298 - Garzón;2
201608;41298 - Garzón;3
201609;41298 - Garzón;5
201610;41298 - Garzón;3
201611;41298 - Garzón;8
201612;41298 - Garzón;1
201602;41306 - Gigante;1
201604;41306 - Gigante;1
201611;41306 - Gigante;1
201611;41319 - Guadalupe;1
201604;41378 - La Argentina;1
201604;41396 - La Plata;1
201605;41396 - La Plata;1
201606;41396 - La Plata;1
201602;41483 - Nátaga;1
201603;41503 - Oporapa;1
201601;41551 - Pitalito;3
201602;41551 - Pitalito;8
201603;41551 - Pitalito;8
201604;41551 - Pitalito;7
201605;41551 - Pitalito;4
201606;41551 - Pitalito;5
201607;41551 - Pitalito;8
201608;41551 - Pitalito;9
201609;41551 - Pitalito;13
201610;41551 - Pitalito;12
201611;41551 - Pitalito;8
201612;41551 - Pitalito;1
201603;41615 - Rivera;1
201605;41615 - Rivera;1
201603;41676 - Santa María;3
201602;41770 - Suaza;1
201603;41770 - Suaza;1
201606;41791 - Tarqui;1
201607;41791 - Tarqui;1
201609;41791 - Tarqui;2
201610;41791 - Tarqui;2
201611;41791 - Tarqui;2
201605;41797 - Tesalia;1
201602;41799 - Tello;1
201608;41799 - Tello;1
201610;41807 - Timaná;1
201601;44001 - Riohacha;2
201602;44001 - Riohacha;1
201603;44001 - Riohacha;2
201604;44001 - Riohacha;4
201605;44001 - Riohacha;3
201606;44001 - Riohacha;4
201607;44001 - Riohacha;4
