PeriodoNum;Municipio;CantidadPacientes
202202;08001 - Barranquilla;32
202203;08001 - Barranquilla;45
202204;08001 - Barranquilla;33
202205;08001 - Barranquilla;59
202206;08001 - Barranquilla;11
202204;08078 - Baranoa;1
202201;08573 - Puerto Colombia;2
202202;08573 - Puerto Colombia;4
202203;08573 - Puerto Colombia;1
202204;08573 - Puerto Colombia;3
202205;08573 - Puerto Colombia;2
202201;08634 - Sabanagrande;1
202202;08638 - Sabanalarga;1
202205;08638 - Sabanalarga;4
202201;08758 - Soledad;3
202202;08758 - Soledad;13
202203;08758 - Soledad;34
202204;08758 - Soledad;8
202205;08758 - Soledad;27
202206;08758 - Soledad;1
202201;11001 - Bogotá, D.C.;474
202202;11001 - Bogotá, D.C.;247
202203;11001 - Bogotá, D.C.;426
202204;11001 - Bogotá, D.C.;314
202205;11001 - Bogotá, D.C.;402
202206;11001 - Bogotá, D.C.;126
202207;11001 - Bogotá, D.C.;1
202201;13001 - Cartagena;32
202202;13001 - Cartagena;17
202203;13001 - Cartagena;35
202204;13001 - Cartagena;33
202205;13001 - Cartagena;38
202206;13001 - Cartagena;10
202204;13052 - Arjona;1
202203;13244 - El Carmen De Bolívar;1
202204;13244 - El Carmen De Bolívar;1
202205;13244 - El Carmen De Bolívar;3
202205;13268 - El Peñón;1
202201;13430 - Magangué;4
202202;13430 - Magangué;1
202203;13430 - Magangué;9
202204;13430 - Magangué;1
202205;13430 - Magangué;9
202206;13430 - Magangué;1
202201;13549 - Pinillos;1
202203;13647 - San Estanislao;1
202204;13647 - San Estanislao;1
202202;13836 - Turbaco;1
202203;13836 - Turbaco;2
202205;13836 - Turbaco;3
202203;13873 - Villanueva;1
202201;15001 - Tunja;42
202202;15001 - Tunja;21
202203;15001 - Tunja;32
202204;15001 - Tunja;40
202205;15001 - Tunja;47
202206;15001 - Tunja;8
202204;15087 - Belén;1
202203;15109 - Buenavista;1
202204;15109 - Buenavista;1
202205;15135 - Campohermoso;1
202201;15176 - Chiquinquirá;3
202203;15176 - Chiquinquirá;2
202204;15176 - Chiquinquirá;1
202205;15176 - Chiquinquirá;3
202201;15185 - Chitaraque;1
202202;15185 - Chitaraque;3
202203;15224 - Cucaita;2
202201;15238 - Duitama;1
202202;15238 - Duitama;1
202203;15238 - Duitama;2
202204;15238 - Duitama;2
202205;15238 - Duitama;2
202206;15238 - Duitama;3
202203;15272 - Firavitoba;1
202204;15272 - Firavitoba;1
202205;15299 - Garagoa;1
202202;15322 - Guateque;1
202205;15322 - Guateque;2
202201;15407 - Villa De Leyva;1
202204;15464 - Mongua;1
202205;15464 - Mongua;1
202201;15469 - Moniquirá;9
202203;15469 - Moniquirá;2
202205;15469 - Moniquirá;2
202201;15516 - Paipa;1
202203;15516 - Paipa;1
202203;15542 - Pesca;1
202204;15542 - Pesca;1
202201;15572 - Puerto Boyacá;1
202203;15572 - Puerto Boyacá;1
202204;15572 - Puerto Boyacá;2
202205;15572 - Puerto Boyacá;3
202201;15580 - Quípama;1
202205;15580 - Quípama;1
202202;15599 - Ramiriquí;2
202204;15599 - Ramiriquí;1
202205;15599 - Ramiriquí;2
202201;15600 - Ráquira;1
202204;15600 - Ráquira;1
202205;15600 - Ráquira;1
202203;15621 - Rondón;1
202204;15621 - Rondón;1
202201;15646 - Samacá;1
202203;15646 - Samacá;1
202203;15664 - San José De Pare;1
202204;15664 - San José De Pare;1
202205;15664 - San José De Pare;1
202205;15686 - Santana;1
202201;15740 - Siachoque;1
202201;15753 - Soatá;2
202202;15753 - Soatá;1
202204;15753 - Soatá;2
202205;15753 - Soatá;1
202204;15757 - Socha;2
202201;15759 - Sogamoso;6
202202;15759 - Sogamoso;5
202203;15759 - Sogamoso;11
202204;15759 - Sogamoso;16
202205;15759 - Sogamoso;17
202206;15759 - Sogamoso;1
202203;15776 - Sutamarchán;1
202204;15778 - Sutatenza;1
202201;15814 - Toca;1
202203;15832 - Tununguá;1
202204;15832 - Tununguá;1
202204;15842 - Umbita;1
202201;17001 - Manizales;31
202202;17001 - Manizales;17
202203;17001 - Manizales;15
202204;17001 - Manizales;33
202205;17001 - Manizales;19
202206;17001 - Manizales;18
202205;17088 - Belalcázar;1
202201;17174 - Chinchiná;1
202202;17174 - Chinchiná;1
202204;17174 - Chinchiná;1
202201;17380 - La Dorada;4
202202;17380 - La Dorada;1
202203;17380 - La Dorada;2
202204;17380 - La Dorada;3
202205;17380 - La Dorada;2
202201;17513 - Pácora;2
202204;17513 - Pácora;1
202201;17541 - Pensilvania;1
202202;17614 - Riosucio;1
202206;17614 - Riosucio;1
202205;17653 - Salamina;1
202201;17662 - Samaná;2
202202;17662 - Samaná;1
202203;17662 - Samaná;1
202204;17662 - Samaná;1
202201;17777 - Supía;1
202204;17777 - Supía;5
202205;17777 - Supía;3
202204;17873 - Villamaría;1
202205;17873 - Villamaría;1
202204;17877 - Viterbo;1
202201;18001 - Florencia;11
202202;18001 - Florencia;11
202203;18001 - Florencia;9
202204;18001 - Florencia;10
202205;18001 - Florencia;11
202206;18001 - Florencia;1
202204;18150 - Cartagena Del Chairá;1
202202;18247 - El Doncello;1
202201;18753 - San Vicente Del Caguán;1
202206;18753 - San Vicente Del Caguán;1
202204;18756 - Solano;1
202201;19001 - Popayán;10
202202;19001 - Popayán;7
202203;19001 - Popayán;12
202204;19001 - Popayán;24
202205;19001 - Popayán;12
202206;19001 - Popayán;17
202201;19075 - Balboa;1
202201;19100 - Bolívar;2
202203;19100 - Bolívar;1
202204;19100 - Bolívar;1
202201;19110 - Buenos Aires;1
202206;19110 - Buenos Aires;1
202205;19142 - Caloto;1
202201;19256 - El Tambo;3
202202;19256 - El Tambo;1
202204;19256 - El Tambo;1
202205;19256 - El Tambo;2
202206;19256 - El Tambo;1
202202;19290 - Florencia;2
202206;19355 - Inzá;1
202205;19392 - La Sierra;1
202203;19418 - López;1
202201;19450 - Mercaderes;1
202202;19450 - Mercaderes;1
202204;19450 - Mercaderes;1
202205;19473 - Morales;1
202202;19532 - Patía;1
202206;19532 - Patía;1
202202;19548 - Piendamó;1
202201;19573 - Puerto Tejada;1
202202;19573 - Puerto Tejada;2
202203;19573 - Puerto Tejada;1
202204;19573 - Puerto Tejada;2
202205;19573 - Puerto Tejada;3
202206;19573 - Puerto Tejada;1
202204;19585 - Puracé;1
202201;19698 - Santander De Quilichao;2
202204;19698 - Santander De Quilichao;2
202205;19698 - Santander De Quilichao;2
202206;19698 - Santander De Quilichao;1
202206;19785 - Sucre;1
202202;19807 - Timbío;1
202205;19807 - Timbío;1
202206;19807 - Timbío;1
202202;19809 - Timbiquí;1
202201;20001 - Valledupar;16
202202;20001 - Valledupar;8
202203;20001 - Valledupar;25
202204;20001 - Valledupar;16
202205;20001 - Valledupar;24
202206;20001 - Valledupar;6
202203;20011 - Aguachica;2
202204;20011 - Aguachica;2
202205;20011 - Aguachica;1
202206;20011 - Aguachica;1
202203;20013 - Agustín Codazzi;1
202205;20178 - Chiriguaná;1
202203;20228 - Curumaní;1
202203;20400 - La Jagua De Ibirico;1
202201;20770 - San Martín;1
202201;23001 - Montería;18
202202;23001 - Montería;14
202203;23001 - Montería;43
202204;23001 - Montería;33
202205;23001 - Montería;46
202206;23001 - Montería;3
202202;23417 - Lorica;1
202205;23417 - Lorica;2
202204;23419 - Los Córdobas;1
202205;23419 - Los Córdobas;1
202203;23555 - Planeta Rica;1
202202;23570 - Pueblo Nuevo;1
202203;23660 - Sahagún;1
202204;23660 - Sahagún;2
202205;23660 - Sahagún;5
202202;23678 - San Carlos;1
202202;23807 - Tierralta;1
202203;23855 - Valencia;1
202205;23855 - Valencia;1
202201;25053 - Arbeláez;2
202203;25053 - Arbeláez;1
202205;25099 - Bojacá;1
202201;25126 - Cajicá;1
202202;25126 - Cajicá;1
202203;25126 - Cajicá;1
202205;25126 - Cajicá;2
202201;25151 - Caqueza;2
202201;25175 - Chía;15
202202;25175 - Chía;8
202203;25175 - Chía;3
202204;25175 - Chía;4
202205;25175 - Chía;12
202206;25175 - Chía;6
202201;25183 - Chocontá;1
202205;25183 - Chocontá;2
202201;25214 - Cota;1
202201;25269 - Facatativá;6
202202;25269 - Facatativá;5
202203;25269 - Facatativá;6
202204;25269 - Facatativá;3
202205;25269 - Facatativá;12
202206;25269 - Facatativá;1
202201;25286 - Funza;10
202202;25286 - Funza;3
202203;25286 - Funza;4
202204;25286 - Funza;10
202205;25286 - Funza;10
202206;25286 - Funza;6
202201;25290 - Fusagasugá;7
202203;25290 - Fusagasugá;4
202204;25290 - Fusagasugá;1
202205;25290 - Fusagasugá;8
202201;25307 - Girardot;5
202202;25307 - Girardot;1
202203;25307 - Girardot;1
202204;25307 - Girardot;2
202205;25307 - Girardot;5
202206;25307 - Girardot;1
202202;25312 - Granada;1
202203;25326 - Guatavita;1
202205;25386 - La Mesa;1
202203;25394 - La Palma;1
202205;25394 - La Palma;1
202201;25430 - Madrid;2
202202;25430 - Madrid;6
202205;25430 - Madrid;3
202204;25473 - Mosquera;1
202205;25473 - Mosquera;1
202205;25513 - Pacho;1
202202;25572 - Puerto Salgar;2
202204;25599 - Apulo;2
202205;25599 - Apulo;2
202203;25645 - San Antonio Del Tequendama;2
202205;25645 - San Antonio Del Tequendama;3
202203;25743 - Silvania;1
202205;25743 - Silvania;1
202201;25754 - Soacha;15
202202;25754 - Soacha;14
202203;25754 - Soacha;10
202204;25754 - Soacha;5
202205;25754 - Soacha;8
202204;25758 - Sopó;1
202205;25758 - Sopó;1
202203;25799 - Tenjo;2
202201;25815 - Tocaima;1
202202;25817 - Tocancipá;1
202205;25817 - Tocancipá;1
202201;25843 - Villa De San Diego De Ubate;1
202203;25843 - Villa De San Diego De Ubate;1
202205;25843 - Villa De San Diego De Ubate;1
202201;25875 - Villeta;1
202203;25875 - Villeta;3
202205;25875 - Villeta;1
202203;25878 - Viotá;1
202204;25878 - Viotá;1
202201;25899 - Zipaquirá;9
202202;25899 - Zipaquirá;4
202203;25899 - Zipaquirá;10
202204;25899 - Zipaquirá;9
202205;25899 - Zipaquirá;6
202201;27001 - Quibdó;3
202202;27001 - Quibdó;1
202204;27001 - Quibdó;2
202205;27001 - Quibdó;8
202206;27001 - Quibdó;1
202204;27075 - Bahía Solano;1
202205;27430 - Medio Baudó;2
202201;27600 - Río Quito;1
202204;27600 - Río Quito;2
202205;27660 - San José Del Palmar;1
202201;41001 - Neiva;65
202202;41001 - Neiva;34
202203;41001 - Neiva;27
202204;41001 - Neiva;51
202205;41001 - Neiva;30
202206;41001 - Neiva;24
202202;41006 - Acevedo;1
202206;41006 - Acevedo;1
202201;41020 - Algeciras;1
202202;41020 - Algeciras;1
202202;41078 - Baraya;2
202201;41132 - Campoalegre;1
202201;41298 - Garzón;10
202202;41298 - Garzón;6
202203;41298 - Garzón;6
202204;41298 - Garzón;3
202205;41298 - Garzón;4
202206;41298 - Garzón;3
202201;41396 - La Plata;2
202202;41396 - La Plata;2
202205;41396 - La Plata;1
202206;41396 - La Plata;2
202206;41524 - Palermo;1
202201;41548 - Pital;2
202201;41551 - Pitalito;9
202202;41551 - Pitalito;5
202203;41551 - Pitalito;3
202204;41551 - Pitalito;5
202205;41551 - Pitalito;6
202206;41551 - Pitalito;5
202204;41615 - Rivera;1
202204;41660 - Saladoblanco;1
202201;41770 - Suaza;1
202202;41770 - Suaza;1
202204;41770 - Suaza;2
202201;41791 - Tarqui;1
202206;41799 - Tello;2
202201;44001 - Riohacha;3
202202;44001 - Riohacha;2
202203;44001 - Riohacha;1
202204;44001 - Riohacha;2
202205;44001 - Riohacha;3
202201;44430 - Maicao;5
202202;44430 - Maicao;1
202203;44430 - Maicao;6
202204;44430 - Maicao;5
202205;44430 - Maicao;9
202201;44650 - San Juan Del Cesar;4
202203;44650 - San Juan Del Cesar;4
202205;44650 - San Juan Del Cesar;2
202205;44847 - Uribia;1
202201;47001 - Santa Marta;5
202202;47001 - Santa Marta;5
202203;47001 - Santa Marta;6
202204;47001 - Santa Marta;8
202205;47001 - Santa Marta;19
202206;47001 - Santa Marta;1
202202;47189 - Ciénaga;1
202204;47189 - Ciénaga;1
202205;47189 - Ciénaga;1
202203;47245 - El Banco;1
202205;47245 - El Banco;2
202201;47545 - Pijiño Del Carmen;1
202201;50001 - Villavicencio;32
202202;50001 - Villavicencio;12
202203;50001 - Villavicencio;9
202204;50001 - Villavicencio;20
202205;50001 - Villavicencio;28
202206;50001 - Villavicencio;11
202201;50006 - Acacías;3
202203;50006 - Acacías;1
202201;50287 - Fuente De Oro;1
202201;50313 - Granada;1
202204;50313 - Granada;1
202205;50313 - Granada;2
202205;50689 - San Martín;1
202203;50711 - Vistahermosa;1
202201;52001 - Pasto;13
202202;52001 - Pasto;9
202203;52001 - Pasto;21
202204;52001 - Pasto;19
202205;52001 - Pasto;49
202206;52001 - Pasto;2
202201;52227 - Cumbal;1
202205;52240 - Chachagüí;1
202201;52356 - Ipiales;6
202202;52356 - Ipiales;2
202203;52356 - Ipiales;13
202204;52356 - Ipiales;4
202205;52356 - Ipiales;12
202205;52399 - La Unión;1
202205;52418 - Los Andes;1
202203;52585 - Pupiales;1
202202;52685 - San Bernardo;1
202201;52786 - Taminango;1
202203;52835 - San Andres De Tumaco;1
202204;52835 - San Andres De Tumaco;1
202205;52835 - San Andres De Tumaco;3
202201;52838 - Túquerres;4
202202;52838 - Túquerres;1
202203;52838 - Túquerres;2
202204;52838 - Túquerres;1
202205;52838 - Túquerres;4
202201;54001 - Cúcuta;46
202202;54001 - Cúcuta;13
202203;54001 - Cúcuta;23
202204;54001 - Cúcuta;28
202205;54001 - Cúcuta;58
202206;54001 - Cúcuta;2
202205;54172 - Chinácota;1
202201;54313 - Gramalote;1
202201;54498 - Ocaña;3
202202;54498 - Ocaña;2
202204;54498 - Ocaña;4
202205;54498 - Ocaña;5
202206;54498 - Ocaña;3
202204;54518 - Pamplona;1
202205;54518 - Pamplona;1
202206;54518 - Pamplona;1
202206;54810 - Tibú;1
202205;54874 - Villa Del Rosario;1
202201;63001 - Armenia;27
202202;63001 - Armenia;37
202203;63001 - Armenia;19
202204;63001 - Armenia;47
202205;63001 - Armenia;43
202206;63001 - Armenia;17
202201;63130 - Calarca;1
202204;63130 - Calarca;1
202205;63190 - Circasia;1
202201;63212 - Córdoba;1
202201;63272 - Filandia;1
202206;63401 - La Tebaida;1
202202;63470 - Montenegro;1
202205;63470 - Montenegro;1
202203;63594 - Quimbaya;1
202204;63594 - Quimbaya;3
202201;66001 - Pereira;30
202202;66001 - Pereira;22
202203;66001 - Pereira;18
202204;66001 - Pereira;16
202205;66001 - Pereira;31
202206;66001 - Pereira;11
202205;66045 - Apía;1
202204;66088 - Belén De Umbría;1
202204;66170 - Dosquebradas;2
202205;66170 - Dosquebradas;2
202206;66170 - Dosquebradas;2
202204;66400 - La Virginia;1
202205;66400 - La Virginia;2
202202;66440 - Marsella;1
202204;66456 - Mistrató;1
202204;66594 - Quinchía;1
202205;66682 - Santa Rosa De Cabal;2
202206;66682 - Santa Rosa De Cabal;2
202201;66687 - Santuario;1
202201;68001 - Bucaramanga;30
202202;68001 - Bucaramanga;24
202203;68001 - Bucaramanga;42
202204;68001 - Bucaramanga;45
202205;68001 - Bucaramanga;70
202206;68001 - Bucaramanga;13
202203;68077 - Barbosa;2
202205;68077 - Barbosa;1
202201;68081 - Barrancabermeja;7
202202;68081 - Barrancabermeja;5
202203;68081 - Barrancabermeja;10
202204;68081 - Barrancabermeja;14
202205;68081 - Barrancabermeja;10
202206;68081 - Barrancabermeja;5
202201;68101 - Bolívar;2
202203;68101 - Bolívar;1
202201;68190 - Cimitarra;1
202203;68190 - Cimitarra;1
202205;68190 - Cimitarra;1
202205;68209 - Confines;1
202205;68211 - Contratación;1
202204;68271 - Florián;1
202201;68276 - Floridablanca;15
202202;68276 - Floridablanca;6
202203;68276 - Floridablanca;12
202204;68276 - Floridablanca;30
202205;68276 - Floridablanca;34
202206;68276 - Floridablanca;12
202204;68307 - Girón;1
202205;68307 - Girón;1
202206;68307 - Girón;2
202205;68318 - Guaca;1
202205;68320 - Guadalupe;1
202205;68324 - Guavatá;1
202203;68327 - Güepsa;1
202205;68327 - Güepsa;1
202204;68385 - Landázuri;1
202205;68385 - Landázuri;1
202204;68406 - Lebríja;1
202205;68406 - Lebríja;1
202203;68418 - Los Santos;1
202205;68432 - Málaga;1
202201;68547 - Piedecuesta;33
202202;68547 - Piedecuesta;1
202203;68547 - Piedecuesta;30
202204;68547 - Piedecuesta;2
202205;68547 - Piedecuesta;31
202201;68572 - Puente Nacional;1
202203;68572 - Puente Nacional;1
202204;68572 - Puente Nacional;1
202202;68679 - San Gil;1
202203;68679 - San Gil;3
202204;68679 - San Gil;2
202205;68679 - San Gil;4
202203;68720 - Santa Helena Del Opón;1
202202;68755 - Socorro;3
202203;68755 - Socorro;4
202204;68755 - Socorro;9
202205;68755 - Socorro;4
202204;68780 - Suratá;1
202201;70001 - Sincelejo;7
202202;70001 - Sincelejo;10
202203;70001 - Sincelejo;18
202204;70001 - Sincelejo;16
202205;70001 - Sincelejo;16
202206;70001 - Sincelejo;6
202203;70215 - Corozal;1
202203;70418 - Los Palmitos;1
202201;70508 - Ovejas;1
202203;70508 - Ovejas;1
202203;70678 - San Benito Abad;1
202204;70678 - San Benito Abad;1
202203;70713 - San Onofre;2
202201;70742 - San Luis De Sincé;1
202202;70742 - San Luis De Sincé;1
202204;70742 - San Luis De Sincé;1
202205;70742 - San Luis De Sincé;1
202201;73001 - Ibagué;22
202202;73001 - Ibagué;22
202203;73001 - Ibagué;17
202204;73001 - Ibagué;29
202205;73001 - Ibagué;17
202206;73001 - Ibagué;10
202205;73024 - Alpujarra;1
202201;73124 - Cajamarca;1
202201;73148 - Carmen De Apicalá;1
202201;73168 - Chaparral;2
202205;73168 - Chaparral;1
202201;73268 - Espinal;1
202202;73268 - Espinal;1
202204;73268 - Espinal;2
202205;73268 - Espinal;5
202204;73283 - Fresno;2
202205;73283 - Fresno;2
202201;73349 - Honda;3
202202;73349 - Honda;1
202203;73349 - Honda;1
202204;73349 - Honda;3
202205;73349 - Honda;1
202205;73408 - Lérida;1
202201;73411 - Líbano;2
202204;73411 - Líbano;1
202203;73443 - Mariquita;4
202204;73443 - Mariquita;2
202205;73449 - Melgar;1
202204;73585 - Purificación;2
202201;73624 - Rovira;1
202202;73870 - Villahermosa;2
202201;76001 - Cali;192
202202;76001 - Cali;81
202203;76001 - Cali;181
202204;76001 - Cali;151
202205;76001 - Cali;232
202206;76001 - Cali;62
202203;76020 - Alcalá;1
202204;76020 - Alcalá;1
202201;76109 - Buenaventura;1
202202;76109 - Buenaventura;1
202203;76109 - Buenaventura;2
202204;76109 - Buenaventura;1
202205;76109 - Buenaventura;4
202201;76111 - Guadalajara De Buga;1
202202;76111 - Guadalajara De Buga;1
202203;76111 - Guadalajara De Buga;4
202204;76111 - Guadalajara De Buga;1
202205;76111 - Guadalajara De Buga;9
202201;76130 - Candelaria;2
202202;76130 - Candelaria;1
202203;76130 - Candelaria;1
202201;76147 - Cartago;4
202203;76147 - Cartago;5
202204;76147 - Cartago;1
202205;76147 - Cartago;3
202205;76233 - Dagua;1
202201;76243 - El Águila;1
202204;76243 - El Águila;1
202205;76275 - Florida;3
202205;76318 - Guacarí;3
202203;76364 - Jamundí;1
202202;76377 - La Cumbre;1
202204;76400 - La Unión;1
202201;76497 - Obando;1
202201;76520 - Palmira;14
202202;76520 - Palmira;2
202203;76520 - Palmira;20
202204;76520 - Palmira;16
202205;76520 - Palmira;28
202206;76520 - Palmira;2
202201;76606 - Restrepo;1
202204;76606 - Restrepo;1
202203;76622 - Roldanillo;1
202204;76622 - Roldanillo;1
202205;76670 - San Pedro;1
202201;76736 - Sevilla;1
202202;76736 - Sevilla;1
202204;76736 - Sevilla;1
202201;76823 - Toro;1
202203;76823 - Toro;1
202202;76834 - Tuluá;2
202203;76834 - Tuluá;4
202204;76834 - Tuluá;3
202205;76834 - Tuluá;11
202205;76845 - Ulloa;1
202205;76890 - Yotoco;1
202201;76892 - Yumbo;1
202202;76892 - Yumbo;1
202203;76892 - Yumbo;1
202204;76892 - Yumbo;1
202205;76892 - Yumbo;2
202201;81001 - Arauca;1
202203;81001 - Arauca;1
202204;81001 - Arauca;2
202205;81001 - Arauca;6
202203;81065 - Arauquita;1
202204;81065 - Arauquita;1
202203;81300 - Fortul;1
202201;81736 - Saravena;2
202202;81736 - Saravena;2
202203;81736 - Saravena;7
202204;81736 - Saravena;10
202205;81736 - Saravena;11
202201;85001 - Yopal;9
202202;85001 - Yopal;7
202203;85001 - Yopal;16
202204;85001 - Yopal;6
202205;85001 - Yopal;9
202206;85001 - Yopal;3
202203;85125 - Hato Corozal;1
202201;85162 - Monterrey;1
202204;85162 - Monterrey;1
202205;85162 - Monterrey;1
202202;85250 - Paz De Ariporo;1
202203;85250 - Paz De Ariporo;3
202201;85400 - Támara;1
202202;85410 - Tauramena;2
202204;85410 - Tauramena;1
202201;85440 - Villanueva;2
202202;85440 - Villanueva;1
202205;85440 - Villanueva;1
202201;86001 - Mocoa;1
202205;86001 - Mocoa;1
202204;86219 - Colón;1
202204;86320 - Orito;1
202206;86320 - Orito;1
202201;86568 - Puerto Asís;1
202203;86568 - Puerto Asís;1
202204;86568 - Puerto Asís;1
202205;86568 - Puerto Asís;1
202205;86865 - Valle Del Guamuez;1
202205;88001 - San Andrés;2
202203;91001 - Leticia;1
202205;91001 - Leticia;2
202203;94001 - Inírida;1
202205;95001 - San José Del Guaviare;3
202205;99001 - Puerto Carreño;2
202202;-1 - No Definido;80
202204;-1 - No Definido;60
202205;-1 - No Definido;1
202206;-1 - No Definido;79
