PeriodoNum;Municipio;CantidadPacientes
201401;05001 - Medellín;241
201402;05001 - Medellín;238
201403;05001 - Medellín;315
201404;05001 - Medellín;300
201405;05001 - Medellín;211
201406;05001 - Medellín;253
201407;05001 - Medellín;324
201408;05001 - Medellín;304
201409;05001 - Medellín;282
201410;05001 - Medellín;245
201411;05001 - Medellín;244
201412;05001 - Medellín;281
201401;05002 - Abejorral;1
201406;05002 - Abejorral;1
201409;05002 - Abejorral;1
201403;05030 - Amagá;1
201406;05030 - Amagá;1
201407;05031 - Amalfi;2
201402;05034 - Andes;1
201401;05038 - Angostura;1
201404;05038 - Angostura;1
201407;05038 - Angostura;1
201410;05038 - Angostura;1
201402;05042 - Santafé De Antioquia;1
201404;05042 - Santafé De Antioquia;2
201406;05042 - Santafé De Antioquia;1
201408;05042 - Santafé De Antioquia;4
201409;05042 - Santafé De Antioquia;3
201411;05042 - Santafé De Antioquia;2
201412;05042 - Santafé De Antioquia;2
201401;05045 - Apartadó;5
201402;05045 - Apartadó;1
201404;05045 - Apartadó;3
201405;05045 - Apartadó;3
201406;05045 - Apartadó;4
201407;05045 - Apartadó;5
201408;05045 - Apartadó;5
201409;05045 - Apartadó;4
201410;05045 - Apartadó;4
201411;05045 - Apartadó;6
201412;05045 - Apartadó;15
201401;05051 - Arboletes;1
201411;05051 - Arboletes;1
201403;05079 - Barbosa;1
201404;05079 - Barbosa;1
201406;05079 - Barbosa;1
201408;05079 - Barbosa;1
201401;05088 - Bello;11
201402;05088 - Bello;15
201403;05088 - Bello;13
201404;05088 - Bello;24
201405;05088 - Bello;15
201406;05088 - Bello;18
201407;05088 - Bello;23
201408;05088 - Bello;32
201409;05088 - Bello;27
201410;05088 - Bello;9
201411;05088 - Bello;10
201412;05088 - Bello;14
201406;05091 - Betania;1
201407;05091 - Betania;1
201408;05091 - Betania;1
201409;05091 - Betania;1
201411;05091 - Betania;1
201408;05093 - Betulia;1
201410;05093 - Betulia;1
201402;05101 - Ciudad Bolívar;1
201403;05101 - Ciudad Bolívar;1
201408;05101 - Ciudad Bolívar;1
201409;05101 - Ciudad Bolívar;1
201412;05101 - Ciudad Bolívar;1
201401;05129 - Caldas;1
201402;05129 - Caldas;1
201403;05129 - Caldas;3
201404;05129 - Caldas;1
201405;05129 - Caldas;1
201406;05129 - Caldas;7
201407;05129 - Caldas;4
201408;05129 - Caldas;2
201409;05129 - Caldas;8
201410;05129 - Caldas;4
201411;05129 - Caldas;3
201412;05129 - Caldas;5
201406;05134 - Campamento;1
201408;05134 - Campamento;1
201404;05138 - Cañasgordas;3
201408;05142 - Caracolí;1
201401;05147 - Carepa;2
201402;05147 - Carepa;1
201403;05147 - Carepa;1
201405;05147 - Carepa;1
201406;05147 - Carepa;1
201407;05147 - Carepa;1
201408;05147 - Carepa;1
201409;05147 - Carepa;3
201401;05148 - El Carmen De Viboral;2
201402;05148 - El Carmen De Viboral;1
201404;05148 - El Carmen De Viboral;2
201409;05148 - El Carmen De Viboral;2
201411;05150 - Carolina;1
201403;05154 - Caucasia;3
201405;05154 - Caucasia;1
201406;05154 - Caucasia;1
201407;05154 - Caucasia;1
201408;05154 - Caucasia;1
201409;05154 - Caucasia;2
201410;05154 - Caucasia;2
201412;05154 - Caucasia;2
201401;05172 - Chigorodó;1
201403;05172 - Chigorodó;1
201404;05172 - Chigorodó;1
201408;05172 - Chigorodó;2
201403;05190 - Cisneros;1
201404;05190 - Cisneros;1
201402;05206 - Concepción;1
201403;05206 - Concepción;1
201404;05206 - Concepción;1
201409;05206 - Concepción;1
201404;05209 - Concordia;1
201401;05212 - Copacabana;1
201403;05212 - Copacabana;1
201404;05212 - Copacabana;1
201406;05212 - Copacabana;1
201408;05212 - Copacabana;1
201411;05212 - Copacabana;1
201412;05212 - Copacabana;1
201401;05237 - Don Matías;1
201403;05237 - Don Matías;1
201404;05237 - Don Matías;1
201406;05237 - Don Matías;4
201407;05237 - Don Matías;1
201408;05237 - Don Matías;1
201401;05250 - El Bagre;1
201401;05266 - Envigado;8
201402;05266 - Envigado;6
201403;05266 - Envigado;6
201404;05266 - Envigado;7
201405;05266 - Envigado;7
201406;05266 - Envigado;9
201407;05266 - Envigado;9
201408;05266 - Envigado;10
201409;05266 - Envigado;9
201410;05266 - Envigado;8
201411;05266 - Envigado;9
201412;05266 - Envigado;9
201403;05282 - Fredonia;2
201407;05282 - Fredonia;1
201412;05282 - Fredonia;1
201412;05284 - Frontino;2
201401;05308 - Girardota;1
201402;05308 - Girardota;1
201403;05308 - Girardota;1
201404;05308 - Girardota;1
201409;05308 - Girardota;1
201411;05308 - Girardota;2
201412;05308 - Girardota;1
201401;05310 - Gómez Plata;1
201402;05310 - Gómez Plata;1
201406;05310 - Gómez Plata;2
201406;05313 - Granada;1
201401;05360 - Itagui;6
201402;05360 - Itagui;3
201403;05360 - Itagui;8
201404;05360 - Itagui;7
201405;05360 - Itagui;7
201406;05360 - Itagui;2
201407;05360 - Itagui;10
201408;05360 - Itagui;9
201409;05360 - Itagui;3
201410;05360 - Itagui;3
201411;05360 - Itagui;3
201412;05360 - Itagui;10
201404;05361 - Ituango;1
201406;05361 - Ituango;1
201402;05364 - Jardín;3
201403;05364 - Jardín;1
201408;05364 - Jardín;1
201402;05368 - Jericó;1
201407;05368 - Jericó;1
201409;05368 - Jericó;1
201412;05368 - Jericó;1
201402;05376 - La Ceja;2
201403;05376 - La Ceja;3
201404;05376 - La Ceja;3
201405;05376 - La Ceja;1
201406;05376 - La Ceja;4
201407;05376 - La Ceja;3
201408;05376 - La Ceja;6
201409;05376 - La Ceja;7
201410;05376 - La Ceja;5
201411;05376 - La Ceja;5
201412;05376 - La Ceja;8
201402;05380 - La Estrella;1
201409;05380 - La Estrella;1
201407;05390 - La Pintada;1
201411;05390 - La Pintada;1
201408;05400 - La Unión;1
201409;05400 - La Unión;1
201411;05400 - La Unión;1
201406;05411 - Liborina;1
201402;05440 - Marinilla;2
201405;05440 - Marinilla;1
201411;05440 - Marinilla;1
201402;05467 - Montebello;1
201407;05467 - Montebello;1
201408;05467 - Montebello;1
201402;05483 - Nariño;1
201411;05483 - Nariño;1
201401;05490 - Necoclí;1
201409;05495 - Nechí;1
201407;05541 - Peñol;2
201402;05576 - Pueblorrico;1
201403;05576 - Pueblorrico;1
201407;05576 - Pueblorrico;1
201409;05576 - Pueblorrico;1
201411;05576 - Pueblorrico;1
201406;05579 - Puerto Berrío;1
201409;05579 - Puerto Berrío;1
201410;05579 - Puerto Berrío;1
201411;05579 - Puerto Berrío;3
201411;05585 - Puerto Nare;1
201408;05591 - Puerto Triunfo;1
201407;05607 - Retiro;1
201401;05615 - Rionegro;16
201402;05615 - Rionegro;20
201403;05615 - Rionegro;16
201404;05615 - Rionegro;15
201405;05615 - Rionegro;20
201406;05615 - Rionegro;18
201407;05615 - Rionegro;27
201408;05615 - Rionegro;26
201409;05615 - Rionegro;25
201410;05615 - Rionegro;16
201411;05615 - Rionegro;11
201412;05615 - Rionegro;18
201401;05631 - Sabaneta;3
201402;05631 - Sabaneta;2
201403;05631 - Sabaneta;1
201404;05631 - Sabaneta;1
201405;05631 - Sabaneta;1
201406;05631 - Sabaneta;2
201407;05631 - Sabaneta;1
201408;05631 - Sabaneta;1
201409;05631 - Sabaneta;1
201410;05631 - Sabaneta;2
201412;05631 - Sabaneta;3
201404;05647 - San Andrés De Cuerquía;1
201409;05647 - San Andrés De Cuerquía;1
201411;05649 - San Carlos;1
201412;05649 - San Carlos;1
201405;05656 - San Jerónimo;1
201410;05656 - San Jerónimo;1
201411;05656 - San Jerónimo;1
201404;05658 - San José De La Montaña;1
201408;05660 - San Luis;1
201403;05664 - San Pedro;1
201408;05664 - San Pedro;1
201411;05664 - San Pedro;1
201411;05665 - San Pedro De Uraba;1
201402;05674 - San Vicente;2
201403;05674 - San Vicente;2
201402;05679 - Santa Bárbara;1
201405;05679 - Santa Bárbara;1
201405;05686 - Santa Rosa De Osos;1
201411;05686 - Santa Rosa De Osos;4
201401;05690 - Santo Domingo;1
201406;05697 - El Santuario;1
201407;05697 - El Santuario;1
201409;05736 - Segovia;1
201410;05736 - Segovia;1
201401;05756 - Sonson;1
201402;05756 - Sonson;5
201403;05756 - Sonson;2
201404;05756 - Sonson;2
201406;05756 - Sonson;2
201407;05756 - Sonson;5
201408;05756 - Sonson;3
201409;05756 - Sonson;3
201411;05756 - Sonson;1
201412;05756 - Sonson;3
201403;05761 - Sopetrán;1
201403;05789 - Támesis;1
201404;05789 - Támesis;1
201405;05789 - Támesis;1
201407;05789 - Támesis;1
201408;05789 - Támesis;1
201409;05789 - Támesis;1
201412;05789 - Támesis;1
201404;05790 - Tarazá;1
201404;05792 - Tarso;1
201402;05837 - Turbo;4
201404;05837 - Turbo;1
201407;05837 - Turbo;2
201410;05837 - Turbo;1
201402;05847 - Urrao;1
201404;05847 - Urrao;1
201406;05847 - Urrao;1
201409;05847 - Urrao;1
201408;05854 - Valdivia;2
201403;05856 - Valparaíso;1
201407;05858 - Vegachí;1
201404;05873 - Vigía Del Fuerte;1
201408;05873 - Vigía Del Fuerte;1
201401;05887 - Yarumal;1
201402;05887 - Yarumal;1
201403;05887 - Yarumal;2
201404;05887 - Yarumal;2
201407;05887 - Yarumal;3
201408;05887 - Yarumal;4
201410;05887 - Yarumal;1
201411;05887 - Yarumal;1
201406;05890 - Yolombó;1
201408;05890 - Yolombó;1
201403;05893 - Yondó;1
201407;05895 - Zaragoza;1
201401;08001 - Barranquilla;47
201402;08001 - Barranquilla;40
201403;08001 - Barranquilla;39
201404;08001 - Barranquilla;51
201405;08001 - Barranquilla;48
201406;08001 - Barranquilla;40
201407;08001 - Barranquilla;66
201408;08001 - Barranquilla;62
201409;08001 - Barranquilla;79
201410;08001 - Barranquilla;66
201411;08001 - Barranquilla;69
201412;08001 - Barranquilla;70
201406;08078 - Baranoa;1
201407;08296 - Galapa;2
201407;08573 - Puerto Colombia;1
201408;08573 - Puerto Colombia;5
201409;08573 - Puerto Colombia;1
201410;08573 - Puerto Colombia;1
201411;08573 - Puerto Colombia;1
201412;08573 - Puerto Colombia;1
201403;08638 - Sabanalarga;1
201404;08638 - Sabanalarga;1
201407;08638 - Sabanalarga;1
201412;08638 - Sabanalarga;1
201408;08685 - Santo Tomás;1
201401;08758 - Soledad;4
201402;08758 - Soledad;3
201403;08758 - Soledad;1
201404;08758 - Soledad;3
201405;08758 - Soledad;4
201406;08758 - Soledad;5
201407;08758 - Soledad;4
201408;08758 - Soledad;7
201409;08758 - Soledad;2
201410;08758 - Soledad;3
201411;08758 - Soledad;3
