PeriodoNum;Municipio;CantidadPacientes
201311;05361 - Ituango;1
201301;05376 - La Ceja;1
201303;05376 - La Ceja;2
201304;05376 - La Ceja;2
201305;05376 - La Ceja;6
201306;05376 - La Ceja;1
201307;05376 - La Ceja;1
201310;05376 - La Ceja;1
201311;05376 - La Ceja;3
201304;05380 - La Estrella;2
201306;05380 - La Estrella;1
201308;05390 - La Pintada;2
201309;05411 - Liborina;1
201302;05440 - Marinilla;2
201304;05440 - Marinilla;5
201307;05440 - Marinilla;1
201308;05440 - Marinilla;1
201309;05440 - Marinilla;4
201310;05440 - Marinilla;1
201311;05440 - Marinilla;1
201312;05440 - Marinilla;1
201312;05480 - Mutatá;1
201307;05541 - Peñol;1
201301;05576 - Pueblorrico;1
201311;05576 - Pueblorrico;1
201307;05579 - Puerto Berrío;1
201307;05591 - Puerto Triunfo;1
201309;05591 - Puerto Triunfo;1
201312;05591 - Puerto Triunfo;1
201306;05604 - Remedios;1
201311;05607 - Retiro;1
201301;05615 - Rionegro;8
201302;05615 - Rionegro;9
201303;05615 - Rionegro;6
201304;05615 - Rionegro;7
201305;05615 - Rionegro;7
201306;05615 - Rionegro;7
201307;05615 - Rionegro;4
201308;05615 - Rionegro;11
201309;05615 - Rionegro;25
201310;05615 - Rionegro;18
201311;05615 - Rionegro;11
201312;05615 - Rionegro;11
201302;05631 - Sabaneta;1
201303;05631 - Sabaneta;1
201304;05631 - Sabaneta;4
201306;05631 - Sabaneta;1
201307;05631 - Sabaneta;1
201309;05631 - Sabaneta;5
201310;05631 - Sabaneta;1
201311;05631 - Sabaneta;2
201312;05631 - Sabaneta;1
201312;05649 - San Carlos;1
201312;05656 - San Jerónimo;1
201306;05664 - San Pedro;1
201308;05664 - San Pedro;3
201306;05670 - San Roque;1
201311;05670 - San Roque;1
201305;05674 - San Vicente;1
201308;05674 - San Vicente;1
201309;05674 - San Vicente;2
201310;05674 - San Vicente;1
201311;05674 - San Vicente;2
201312;05674 - San Vicente;1
201307;05679 - Santa Bárbara;1
201310;05679 - Santa Bárbara;3
201311;05679 - Santa Bárbara;1
201312;05679 - Santa Bárbara;1
201309;05686 - Santa Rosa De Osos;1
201306;05690 - Santo Domingo;1
201310;05690 - Santo Domingo;1
201307;05697 - El Santuario;2
201305;05756 - Sonson;2
201307;05756 - Sonson;2
201308;05756 - Sonson;1
201309;05756 - Sonson;4
201310;05756 - Sonson;2
201311;05756 - Sonson;3
201312;05756 - Sonson;2
201306;05761 - Sopetrán;1
201310;05761 - Sopetrán;1
201301;05790 - Tarazá;1
201308;05790 - Tarazá;1
201307;05819 - Toledo;1
201303;05837 - Turbo;1
201306;05837 - Turbo;2
201307;05837 - Turbo;3
201308;05837 - Turbo;2
201309;05837 - Turbo;9
201310;05837 - Turbo;1
201312;05837 - Turbo;1
201305;05847 - Urrao;1
201307;05847 - Urrao;2
201309;05847 - Urrao;1
201311;05847 - Urrao;1
201309;05854 - Valdivia;1
201304;05856 - Valparaíso;1
201305;05856 - Valparaíso;1
201305;05861 - Venecia;2
201308;05873 - Vigía Del Fuerte;1
201303;05885 - Yalí;1
201310;05885 - Yalí;1
201306;05887 - Yarumal;2
201308;05887 - Yarumal;2
201309;05887 - Yarumal;2
201312;05887 - Yarumal;1
201309;05890 - Yolombó;1
201310;05890 - Yolombó;1
201312;05890 - Yolombó;1
201305;05893 - Yondó;1
201308;05895 - Zaragoza;1
201309;05895 - Zaragoza;1
201301;08001 - Barranquilla;51
201302;08001 - Barranquilla;46
201303;08001 - Barranquilla;50
201304;08001 - Barranquilla;48
201305;08001 - Barranquilla;41
201306;08001 - Barranquilla;45
201307;08001 - Barranquilla;68
201308;08001 - Barranquilla;68
201309;08001 - Barranquilla;56
201310;08001 - Barranquilla;33
201311;08001 - Barranquilla;40
201312;08001 - Barranquilla;30
201309;08433 - Malambo;1
201309;08436 - Manatí;1
201309;08634 - Sabanagrande;1
201302;08638 - Sabanalarga;2
201303;08638 - Sabanalarga;1
201304;08638 - Sabanalarga;1
201309;08638 - Sabanalarga;1
201301;08758 - Soledad;1
201302;08758 - Soledad;1
201303;08758 - Soledad;1
201304;08758 - Soledad;2
201305;08758 - Soledad;1
201306;08758 - Soledad;3
201307;08758 - Soledad;3
201308;08758 - Soledad;3
201310;08758 - Soledad;2
201311;08758 - Soledad;2
201311;08832 - Tubará;1
201301;11001 - Bogotá, D.C.;423
201302;11001 - Bogotá, D.C.;382
201303;11001 - Bogotá, D.C.;338
201304;11001 - Bogotá, D.C.;323
201305;11001 - Bogotá, D.C.;287
201306;11001 - Bogotá, D.C.;292
201307;11001 - Bogotá, D.C.;376
201308;11001 - Bogotá, D.C.;414
201309;11001 - Bogotá, D.C.;452
201310;11001 - Bogotá, D.C.;436
201311;11001 - Bogotá, D.C.;340
201312;11001 - Bogotá, D.C.;369
201301;13001 - Cartagena;46
201302;13001 - Cartagena;36
201303;13001 - Cartagena;26
201304;13001 - Cartagena;23
201305;13001 - Cartagena;37
201306;13001 - Cartagena;51
201307;13001 - Cartagena;54
201308;13001 - Cartagena;59
201309;13001 - Cartagena;43
201310;13001 - Cartagena;41
201311;13001 - Cartagena;25
201312;13001 - Cartagena;34
201302;13006 - Achí;1
201310;13006 - Achí;1
201302;13074 - Barranco De Loba;1
201311;13074 - Barranco De Loba;1
201302;13244 - El Carmen De Bolívar;1
201303;13244 - El Carmen De Bolívar;1
201305;13244 - El Carmen De Bolívar;1
201308;13244 - El Carmen De Bolívar;2
201309;13244 - El Carmen De Bolívar;1
201311;13244 - El Carmen De Bolívar;3
201303;13430 - Magangué;1
201306;13430 - Magangué;1
201307;13430 - Magangué;4
201308;13430 - Magangué;1
201309;13430 - Magangué;2
201310;13430 - Magangué;1
201311;13430 - Magangué;4
201312;13430 - Magangué;1
201306;13433 - Mahates;1
201311;13433 - Mahates;1
201301;13442 - María La Baja;1
201304;13468 - Mompós;1
201305;13468 - Mompós;1
201306;13468 - Mompós;1
201307;13468 - Mompós;1
201312;13468 - Mompós;1
201301;13657 - San Juan Nepomuceno;1
201309;13670 - San Pablo;1
201306;13683 - Santa Rosa;2
201308;13683 - Santa Rosa;1
201302;13836 - Turbaco;1
201306;13836 - Turbaco;2
201301;15001 - Tunja;59
201302;15001 - Tunja;48
201303;15001 - Tunja;38
201304;15001 - Tunja;40
201305;15001 - Tunja;50
201306;15001 - Tunja;45
201307;15001 - Tunja;56
201308;15001 - Tunja;37
201309;15001 - Tunja;54
201310;15001 - Tunja;72
201311;15001 - Tunja;51
201312;15001 - Tunja;46
201311;15047 - Aquitania;1
201309;15104 - Boyacá;1
201310;15104 - Boyacá;1
201311;15104 - Boyacá;1
201306;15135 - Campohermoso;1
201308;15162 - Cerinza;1
201301;15176 - Chiquinquirá;1
201303;15176 - Chiquinquirá;1
201304;15176 - Chiquinquirá;4
201305;15176 - Chiquinquirá;1
201307;15176 - Chiquinquirá;3
201309;15176 - Chiquinquirá;2
201306;15204 - Cómbita;1
201304;15232 - Chíquiza;1
201301;15238 - Duitama;6
201302;15238 - Duitama;2
201304;15238 - Duitama;8
201305;15238 - Duitama;10
201306;15238 - Duitama;3
201307;15238 - Duitama;9
201308;15238 - Duitama;2
201309;15238 - Duitama;7
201310;15238 - Duitama;7
201311;15238 - Duitama;7
201312;15238 - Duitama;4
201310;15272 - Firavitoba;1
201304;15276 - Floresta;1
201305;15322 - Guateque;1
201310;15322 - Guateque;1
201309;15367 - Jenesano;1
201311;15377 - Labranzagrande;1
201303;15401 - La Victoria;1
201304;15407 - Villa De Leyva;1
201307;15407 - Villa De Leyva;1
201311;15407 - Villa De Leyva;1
201304;15455 - Miraflores;1
201306;15455 - Miraflores;1
201305;15469 - Moniquirá;1
201307;15469 - Moniquirá;2
201305;15480 - Muzo;1
201307;15480 - Muzo;1
201307;15491 - Nobsa;1
201301;15507 - Otanche;1
201307;15516 - Paipa;1
201312;15516 - Paipa;1
201303;15537 - Paz De Río;1
201305;15537 - Paz De Río;1
201306;15542 - Pesca;1
201306;15572 - Puerto Boyacá;1
201307;15572 - Puerto Boyacá;1
201308;15572 - Puerto Boyacá;1
201311;15572 - Puerto Boyacá;1
201312;15572 - Puerto Boyacá;1
201302;15580 - Quípama;1
201303;15580 - Quípama;1
201301;15599 - Ramiriquí;1
201309;15599 - Ramiriquí;1
201306;15600 - Ráquira;1
201307;15600 - Ráquira;1
201309;15646 - Samacá;1
201305;15667 - San Luis De Gaceno;1
201304;15753 - Soatá;1
201306;15753 - Soatá;1
201307;15753 - Soatá;1
201308;15753 - Soatá;1
201309;15753 - Soatá;1
201310;15753 - Soatá;1
201311;15753 - Soatá;2
201312;15753 - Soatá;3
201301;15759 - Sogamoso;1
201303;15759 - Sogamoso;3
201305;15759 - Sogamoso;5
201306;15759 - Sogamoso;8
201307;15759 - Sogamoso;4
201308;15759 - Sogamoso;5
201309;15759 - Sogamoso;7
201310;15759 - Sogamoso;1
201311;15759 - Sogamoso;6
201312;15759 - Sogamoso;5
201307;15762 - Sora;1
201311;15763 - Sotaquirá;1
201309;15776 - Sutamarchán;1
201309;15790 - Tasco;1
201311;15790 - Tasco;1
201311;15804 - Tibaná;2
201302;15814 - Toca;1
201311;15816 - Togüí;1
201306;15837 - Tuta;1
201309;15842 - Umbita;1
201311;15842 - Umbita;1
201302;15861 - Ventaquemada;1
201310;15861 - Ventaquemada;1
201301;17001 - Manizales;16
201302;17001 - Manizales;20
201303;17001 - Manizales;21
201304;17001 - Manizales;17
201305;17001 - Manizales;22
201306;17001 - Manizales;18
201307;17001 - Manizales;18
201308;17001 - Manizales;31
201309;17001 - Manizales;20
201310;17001 - Manizales;24
201311;17001 - Manizales;16
201312;17001 - Manizales;12
201305;17013 - Aguadas;1
201302;17042 - Anserma;2
201304;17042 - Anserma;1
201308;17042 - Anserma;1
201309;17088 - Belalcázar;1
201303;17174 - Chinchiná;1
201308;17174 - Chinchiná;1
201309;17174 - Chinchiná;1
201301;17380 - La Dorada;2
201303;17380 - La Dorada;1
201305;17380 - La Dorada;1
201306;17380 - La Dorada;1
201308;17380 - La Dorada;1
201310;17380 - La Dorada;1
201311;17380 - La Dorada;1
201312;17380 - La Dorada;2
201306;17433 - Manzanares;1
201312;17433 - Manzanares;1
201306;17444 - Marquetalia;2
201308;17444 - Marquetalia;1
201312;17486 - Neira;1
201302;17495 - Norcasia;1
201304;17495 - Norcasia;1
201309;17495 - Norcasia;1
201304;17513 - Pácora;1
201305;17513 - Pácora;1
201304;17614 - Riosucio;1
201309;17614 - Riosucio;1
201307;17616 - Risaralda;1
201310;17616 - Risaralda;2
201310;17662 - Samaná;1
201311;17662 - Samaná;1
201304;17777 - Supía;1
201306;17777 - Supía;1
201309;17777 - Supía;1
201305;17873 - Villamaría;1
201308;17873 - Villamaría;1
201309;17873 - Villamaría;1
201304;17877 - Viterbo;1
201306;17877 - Viterbo;1
201308;17877 - Viterbo;1
201301;18001 - Florencia;13
201302;18001 - Florencia;9
201303;18001 - Florencia;15
201304;18001 - Florencia;14
201305;18001 - Florencia;18
201306;18001 - Florencia;13
201307;18001 - Florencia;14
201308;18001 - Florencia;21
201309;18001 - Florencia;22
201310;18001 - Florencia;25
201311;18001 - Florencia;12
201312;18001 - Florencia;8
201310;18150 - Cartagena Del Chairá;1
201304;18205 - Curillo;1
201305;18410 - La Montañita;1
201306;18410 - La Montañita;1
201306;18479 - Morelia;1
201311;18610 - San José Del Fragua;2
201312;18610 - San José Del Fragua;1
201312;18753 - San Vicente Del Caguán;1
201301;19001 - Popayán;47
201302;19001 - Popayán;63
201303;19001 - Popayán;47
201304;19001 - Popayán;37
201305;19001 - Popayán;47
201306;19001 - Popayán;31
201307;19001 - Popayán;50
201308;19001 - Popayán;46
201309;19001 - Popayán;37
201310;19001 - Popayán;35
201311;19001 - Popayán;36
201312;19001 - Popayán;31
201303;19022 - Almaguer;1
201302;19100 - Bolívar;2
201309;19100 - Bolívar;1
201311;19100 - Bolívar;1
201308;19110 - Buenos Aires;1
201304;19130 - Cajibío;1
201310;19130 - Cajibío;1
201307;19142 - Caloto;1
201308;19142 - Caloto;1
201309;19142 - Caloto;1
201311;19142 - Caloto;1
201306;19212 - Corinto;1
201303;19256 - El Tambo;1
201304;19256 - El Tambo;1
201308;19256 - El Tambo;3
201309;19256 - El Tambo;1
201311;19256 - El Tambo;1
201311;19318 - Guapi;1
201311;19455 - Miranda;1
201305;19473 - Morales;1
201312;19473 - Morales;1
201309;19513 - Padilla;1
201306;19517 - Paez;1
201307;19517 - Paez;2
201301;19532 - Patía;1
201301;19548 - Piendamó;1
201304;19548 - Piendamó;2
201301;19573 - Puerto Tejada;1
201304;19573 - Puerto Tejada;3
201307;19573 - Puerto Tejada;1
201308;19573 - Puerto Tejada;1
201309;19573 - Puerto Tejada;1
201311;19573 - Puerto Tejada;1
201301;19698 - Santander De Quilichao;5
201302;19698 - Santander De Quilichao;3
201304;19698 - Santander De Quilichao;1
201305;19698 - Santander De Quilichao;2
201306;19698 - Santander De Quilichao;1
201308;19698 - Santander De Quilichao;1
201309;19698 - Santander De Quilichao;1
201310;19698 - Santander De Quilichao;2
201311;19698 - Santander De Quilichao;2
201311;19701 - Santa Rosa;1
201301;19807 - Timbío;1
201304;19807 - Timbío;2
201305;19807 - Timbío;1
201306;19807 - Timbío;3
201307;19807 - Timbío;3
201308;19807 - Timbío;2
201309;19807 - Timbío;2
201310;19845 - Villa Rica;1
201301;20001 - Valledupar;4
201302;20001 - Valledupar;7
201303;20001 - Valledupar;7
201304;20001 - Valledupar;7
201305;20001 - Valledupar;3
201306;20001 - Valledupar;6
201307;20001 - Valledupar;9
201308;20001 - Valledupar;12
201309;20001 - Valledupar;10
201310;20001 - Valledupar;10
201311;20001 - Valledupar;7
201312;20001 - Valledupar;7
201303;20011 - Aguachica;1
201305;20011 - Aguachica;2
201309;20011 - Aguachica;1
201310;20011 - Aguachica;2
201311;20011 - Aguachica;3
201312;20011 - Aguachica;4
201301;20013 - Agustín Codazzi;1
201302;20013 - Agustín Codazzi;1
201305;20013 - Agustín Codazzi;1
201307;20013 - Agustín Codazzi;1
201311;20013 - Agustín Codazzi;1
201311;20175 - Chimichagua;1
201302;20178 - Chiriguaná;1
201304;20178 - Chiriguaná;1
201301;23001 - Montería;36
201302;23001 - Montería;31
201303;23001 - Montería;26
201304;23001 - Montería;36
201305;23001 - Montería;44
201306;23001 - Montería;20
201307;23001 - Montería;41
201308;23001 - Montería;48
201309;23001 - Montería;42
201310;23001 - Montería;47
201311;23001 - Montería;33
201312;23001 - Montería;44
201310;23079 - Buenavista;1
201311;23162 - Cereté;1
201302;23182 - Chinú;1
201312;23182 - Chinú;1
201304;23189 - Ciénaga De Oro;1
201306;23189 - Ciénaga De Oro;1
201309;23300 - Cotorra;1
201301;23417 - Lorica;4
201302;23417 - Lorica;3
201303;23417 - Lorica;2
201304;23417 - Lorica;1
201306;23417 - Lorica;2
201307;23417 - Lorica;4
201308;23417 - Lorica;2
201309;23417 - Lorica;3
201310;23417 - Lorica;6
201311;23417 - Lorica;4
201312;23417 - Lorica;2
201307;23464 - Momil;1
201308;23464 - Momil;1
201310;23466 - Montelíbano;1
201312;23466 - Montelíbano;1
201306;23500 - Moñitos;1
201308;23500 - Moñitos;1
201303;23555 - Planeta Rica;1
201309;23555 - Planeta Rica;1
201304;23807 - Tierralta;2
201305;23807 - Tierralta;1
201306;23807 - Tierralta;1
201312;23807 - Tierralta;1
201308;23815 - Tuchín;1
201309;23815 - Tuchín;1
201311;23815 - Tuchín;1
201301;23855 - Valencia;1
201302;25001 - Agua De Dios;2
201307;25001 - Agua De Dios;1
201304;25035 - Anapoima;1
201307;25053 - Arbeláez;1
201301;25126 - Cajicá;1
201303;25126 - Cajicá;1
201306;25126 - Cajicá;1
201307;25126 - Cajicá;1
201308;25126 - Cajicá;3
201311;25126 - Cajicá;2
201308;25151 - Caqueza;1
201312;25151 - Caqueza;1
201301;25175 - Chía;7
201302;25175 - Chía;6
201303;25175 - Chía;7
201304;25175 - Chía;5
201305;25175 - Chía;3
201306;25175 - Chía;7
201307;25175 - Chía;9
201308;25175 - Chía;11
201309;25175 - Chía;8
201310;25175 - Chía;12
201311;25175 - Chía;6
201312;25175 - Chía;6
201304;25183 - Chocontá;1
201305;25183 - Chocontá;1
201306;25183 - Chocontá;1
201307;25183 - Chocontá;1
201308;25183 - Chocontá;3
201309;25183 - Chocontá;3
201310;25183 - Chocontá;3
201311;25183 - Chocontá;1
201312;25183 - Chocontá;2
201301;25269 - Facatativá;5
201302;25269 - Facatativá;8
201303;25269 - Facatativá;5
201304;25269 - Facatativá;2
201305;25269 - Facatativá;1
201306;25269 - Facatativá;3
201307;25269 - Facatativá;6
201308;25269 - Facatativá;6
201309;25269 - Facatativá;2
201310;25269 - Facatativá;3
201311;25269 - Facatativá;4
201312;25269 - Facatativá;1
201306;25286 - Funza;1
201307;25286 - Funza;2
201308;25286 - Funza;2
201309;25286 - Funza;1
201311;25286 - Funza;1
201301;25290 - Fusagasugá;5
201302;25290 - Fusagasugá;3
201303;25290 - Fusagasugá;4
201304;25290 - Fusagasugá;4
201305;25290 - Fusagasugá;1
201306;25290 - Fusagasugá;1
201307;25290 - Fusagasugá;4
201308;25290 - Fusagasugá;3
201309;25290 - Fusagasugá;7
201310;25290 - Fusagasugá;5
201311;25290 - Fusagasugá;5
201312;25290 - Fusagasugá;4
201308;25297 - Gachetá;1
201309;25297 - Gachetá;1
201301;25307 - Girardot;5
201302;25307 - Girardot;2
201303;25307 - Girardot;1
201304;25307 - Girardot;4
201305;25307 - Girardot;3
201306;25307 - Girardot;2
201307;25307 - Girardot;2
201308;25307 - Girardot;7
201309;25307 - Girardot;6
201310;25307 - Girardot;4
201311;25307 - Girardot;2
201312;25307 - Girardot;2
201301;25377 - La Calera;1
201309;25377 - La Calera;1
201309;25386 - La Mesa;2
201304;25402 - La Vega;1
201303;25430 - Madrid;2
201305;25430 - Madrid;2
201306;25430 - Madrid;3
201307;25430 - Madrid;1
201308;25430 - Madrid;1
201309;25430 - Madrid;2
201310;25430 - Madrid;1
201312;25430 - Madrid;1
201304;25473 - Mosquera;1
201307;25473 - Mosquera;1
201308;25473 - Mosquera;1
201309;25473 - Mosquera;1
201312;25473 - Mosquera;1
201309;25513 - Pacho;2
201309;25572 - Puerto Salgar;2
201311;25645 - San Antonio Del Tequendama;1
201312;25645 - San Antonio Del Tequendama;1
201301;25754 - Soacha;3
201302;25754 - Soacha;3
201303;25754 - Soacha;3
201304;25754 - Soacha;3
201305;25754 - Soacha;3
201306;25754 - Soacha;7
201307;25754 - Soacha;4
201308;25754 - Soacha;6
201309;25754 - Soacha;3
201310;25754 - Soacha;6
201311;25754 - Soacha;7
201312;25754 - Soacha;4
201302;25758 - Sopó;1
201303;25758 - Sopó;1
201304;25758 - Sopó;1
201306;25758 - Sopó;1
201309;25758 - Sopó;1
201312;25758 - Sopó;1
201305;25785 - Tabio;1
201305;25817 - Tocancipá;1
201308;25843 - Villa De San Diego De Ubate;1
201307;25845 - Une;1
201302;25875 - Villeta;1
201306;25875 - Villeta;1
201312;25875 - Villeta;1
201307;25878 - Viotá;1
201308;25878 - Viotá;1
201301;25899 - Zipaquirá;3
201302;25899 - Zipaquirá;1
201304;25899 - Zipaquirá;2
201305;25899 - Zipaquirá;1
201306;25899 - Zipaquirá;3
201307;25899 - Zipaquirá;2
201308;25899 - Zipaquirá;1
201309;25899 - Zipaquirá;2
201310;25899 - Zipaquirá;2
201311;25899 - Zipaquirá;2
201301;27001 - Quibdó;1
201303;27001 - Quibdó;1
201308;27001 - Quibdó;2
201312;27001 - Quibdó;1
201308;27006 - Acandí;1
201309;27006 - Acandí;1
201312;27245 - El Carmen De Atrato;1
201302;27361 - Istmina;1
201312;27787 - Tadó;1
201308;27800 - Unguía;1
201301;41001 - Neiva;18
201302;41001 - Neiva;16
201303;41001 - Neiva;16
201304;41001 - Neiva;30
201305;41001 - Neiva;26
201306;41001 - Neiva;26
201307;41001 - Neiva;24
201308;41001 - Neiva;21
201309;41001 - Neiva;42
201310;41001 - Neiva;29
201311;41001 - Neiva;21
201312;41001 - Neiva;11
201307;41020 - Algeciras;1
201309;41132 - Campoalegre;1
201301;41298 - Garzón;3
201302;41298 - Garzón;2
201303;41298 - Garzón;3
201304;41298 - Garzón;2
201305;41298 - Garzón;3
201306;41298 - Garzón;3
201307;41298 - Garzón;1
201308;41298 - Garzón;3
201309;41298 - Garzón;4
201310;41298 - Garzón;5
201311;41298 - Garzón;8
201312;41298 - Garzón;1
201302;41306 - Gigante;1
201308;41319 - Guadalupe;1
201302;41396 - La Plata;1
201304;41396 - La Plata;2
201307;41396 - La Plata;1
201308;41396 - La Plata;3
201309;41396 - La Plata;1
201311;41396 - La Plata;1
201303;41503 - Oporapa;1
201305;41524 - Palermo;1
201307;41524 - Palermo;1
201308;41524 - Palermo;1
201311;41524 - Palermo;2
201303;41548 - Pital;1
201305;41548 - Pital;1
201308;41548 - Pital;1
201310;41548 - Pital;1
201311;41548 - Pital;1
201301;41551 - Pitalito;6
201302;41551 - Pitalito;1
201303;41551 - Pitalito;4
201304;41551 - Pitalito;1
201305;41551 - Pitalito;1
201306;41551 - Pitalito;4
201307;41551 - Pitalito;4
201308;41551 - Pitalito;3
201309;41551 - Pitalito;4
201310;41551 - Pitalito;8
201311;41551 - Pitalito;3
201304;41615 - Rivera;1
201307;41668 - San Agustín;2
201308;41668 - San Agustín;1
201309;41676 - Santa María;1
201302;41791 - Tarqui;1
201303;41791 - Tarqui;1
201305;41791 - Tarqui;2
201306;41791 - Tarqui;1
201307;41791 - Tarqui;2
201308;41791 - Tarqui;1
201309;41791 - Tarqui;1
201310;41791 - Tarqui;1
201312;41791 - Tarqui;1
201305;41799 - Tello;1
201308;41799 - Tello;1
201302;41885 - Yaguará;1
201301;44001 - Riohacha;3
201302;44001 - Riohacha;1
201303;44001 - Riohacha;2
201304;44001 - Riohacha;1
201305;44001 - Riohacha;2
201306;44001 - Riohacha;1
201310;44001 - Riohacha;1
201311;44001 - Riohacha;2
201305;44090 - Dibulla;2
201308;44090 - Dibulla;1
201302;44279 - Fonseca;1
201303;44279 - Fonseca;1
201301;44430 - Maicao;1
201305;44430 - Maicao;1
201307;44430 - Maicao;2
201309;44430 - Maicao;1
201310;44430 - Maicao;2
201311;44430 - Maicao;3
201312;44430 - Maicao;2
201301;44650 - San Juan Del Cesar;3
201302;44650 - San Juan Del Cesar;2
201303;44650 - San Juan Del Cesar;3
201304;44650 - San Juan Del Cesar;1
201305;44650 - San Juan Del Cesar;2
201306;44650 - San Juan Del Cesar;1
201309;44650 - San Juan Del Cesar;2
201310;44650 - San Juan Del Cesar;2
201311;44650 - San Juan Del Cesar;2
201312;44650 - San Juan Del Cesar;1
201301;47001 - Santa Marta;18
201302;47001 - Santa Marta;20
201303;47001 - Santa Marta;14
201304;47001 - Santa Marta;19
201305;47001 - Santa Marta;14
201306;47001 - Santa Marta;11
201307;47001 - Santa Marta;21
201308;47001 - Santa Marta;18
201309;47001 - Santa Marta;26
201310;47001 - Santa Marta;22
201311;47001 - Santa Marta;7
201312;47001 - Santa Marta;20
201302;47170 - Chibolo;1
201301;47189 - Ciénaga;2
201302;47189 - Ciénaga;1
201303;47189 - Ciénaga;1
201304;47189 - Ciénaga;1
201306;47189 - Ciénaga;2
201307;47189 - Ciénaga;3
201311;47189 - Ciénaga;1
201312;47189 - Ciénaga;4
201303;47245 - El Banco;3
201304;47245 - El Banco;2
