PeriodoNum;Municipio;CantidadPacientes
201001;05001 - Medellín;145
201002;05001 - Medellín;197
201003;05001 - Medellín;225
201004;05001 - Medellín;177
201005;05001 - Medellín;166
201006;05001 - Medellín;216
201007;05001 - Medellín;186
201008;05001 - Medellín;171
201009;05001 - Medellín;185
201010;05001 - Medellín;148
201011;05001 - Medellín;144
201012;05001 - Medellín;141
201002;05002 - Abejorral;1
201010;05031 - Amalfi;1
201012;05034 - Andes;1
201006;05042 - Santafé De Antioquia;1
201008;05042 - Santafé De Antioquia;3
201011;05042 - Santafé De Antioquia;1
201002;05045 - Apartadó;2
201003;05045 - Apartadó;4
201004;05045 - Apartadó;4
201005;05045 - Apartadó;2
201006;05045 - Apartadó;1
201007;05045 - Apartadó;2
201008;05045 - Apartadó;2
201009;05045 - Apartadó;3
201010;05045 - Apartadó;1
201011;05045 - Apartadó;3
201012;05045 - Apartadó;1
201003;05086 - Belmira;1
201001;05088 - Bello;1
201002;05088 - Bello;2
201003;05088 - Bello;2
201004;05088 - Bello;4
201005;05088 - Bello;3
201006;05088 - Bello;5
201007;05088 - Bello;3
201008;05088 - Bello;7
201009;05088 - Bello;2
201010;05088 - Bello;4
201011;05088 - Bello;4
201012;05088 - Bello;3
201004;05091 - Betania;1
201005;05101 - Ciudad Bolívar;1
201007;05101 - Ciudad Bolívar;1
201009;05101 - Ciudad Bolívar;1
201002;05129 - Caldas;1
201004;05129 - Caldas;1
201005;05129 - Caldas;2
201008;05129 - Caldas;2
201009;05129 - Caldas;3
201010;05129 - Caldas;1
201012;05129 - Caldas;1
201010;05147 - Carepa;1
201004;05148 - El Carmen De Viboral;1
201012;05148 - El Carmen De Viboral;1
201008;05154 - Caucasia;1
201005;05172 - Chigorodó;1
201002;05209 - Concordia;1
201009;05237 - Don Matías;1
201002;05240 - Ebéjico;1
201005;05264 - Entrerrios;1
201001;05266 - Envigado;7
201002;05266 - Envigado;4
201003;05266 - Envigado;4
201004;05266 - Envigado;6
201005;05266 - Envigado;5
201006;05266 - Envigado;11
201007;05266 - Envigado;10
201008;05266 - Envigado;14
201009;05266 - Envigado;11
201010;05266 - Envigado;4
201011;05266 - Envigado;6
201012;05266 - Envigado;7
201008;05284 - Frontino;1
201002;05308 - Girardota;1
201003;05308 - Girardota;3
201004;05308 - Girardota;1
201002;05318 - Guarne;1
201002;05360 - Itagui;2
201003;05360 - Itagui;2
201004;05360 - Itagui;3
201005;05360 - Itagui;2
201006;05360 - Itagui;6
201007;05360 - Itagui;6
201008;05360 - Itagui;3
201009;05360 - Itagui;1
201010;05360 - Itagui;5
201011;05360 - Itagui;9
201012;05360 - Itagui;8
201001;05368 - Jericó;1
201001;05376 - La Ceja;2
201002;05376 - La Ceja;2
201003;05376 - La Ceja;1
201004;05376 - La Ceja;3
201005;05376 - La Ceja;2
201007;05376 - La Ceja;1
201008;05376 - La Ceja;2
201010;05376 - La Ceja;3
201011;05376 - La Ceja;1
201010;05400 - La Unión;1
201002;05440 - Marinilla;1
201004;05579 - Puerto Berrío;1
201006;05579 - Puerto Berrío;1
201007;05579 - Puerto Berrío;1
201008;05579 - Puerto Berrío;1
201009;05579 - Puerto Berrío;3
201001;05615 - Rionegro;4
201002;05615 - Rionegro;2
201003;05615 - Rionegro;7
201004;05615 - Rionegro;2
201005;05615 - Rionegro;7
201006;05615 - Rionegro;3
201007;05615 - Rionegro;6
201008;05615 - Rionegro;8
201009;05615 - Rionegro;8
201010;05615 - Rionegro;9
201011;05615 - Rionegro;7
201012;05615 - Rionegro;5
201007;05628 - Sabanalarga;1
201001;05631 - Sabaneta;1
201003;05631 - Sabaneta;1
201002;05664 - San Pedro;1
201003;05667 - San Rafael;1
201012;05679 - Santa Bárbara;1
201001;05686 - Santa Rosa De Osos;1
201010;05686 - Santa Rosa De Osos;1
201001;05756 - Sonson;1
201002;05756 - Sonson;2
201004;05756 - Sonson;1
201006;05756 - Sonson;3
201009;05756 - Sonson;1
201010;05756 - Sonson;1
201012;05756 - Sonson;1
201003;05837 - Turbo;1
201004;05837 - Turbo;1
201008;05842 - Uramita;1
201002;05887 - Yarumal;3
201003;05887 - Yarumal;2
201004;05887 - Yarumal;2
201005;05887 - Yarumal;3
201006;05887 - Yarumal;1
201008;05887 - Yarumal;2
201010;05887 - Yarumal;1
201011;05887 - Yarumal;1
201004;05890 - Yolombó;1
201001;08001 - Barranquilla;24
201002;08001 - Barranquilla;29
201003;08001 - Barranquilla;22
201004;08001 - Barranquilla;31
201005;08001 - Barranquilla;48
201006;08001 - Barranquilla;26
201007;08001 - Barranquilla;27
201008;08001 - Barranquilla;31
201009;08001 - Barranquilla;34
201010;08001 - Barranquilla;19
201011;08001 - Barranquilla;24
201012;08001 - Barranquilla;15
201008;08433 - Malambo;3
201009;08433 - Malambo;1
201011;08433 - Malambo;1
201001;08520 - Palmar De Varela;1
201002;08638 - Sabanalarga;2
201003;08638 - Sabanalarga;2
201004;08638 - Sabanalarga;2
201005;08638 - Sabanalarga;1
201012;08638 - Sabanalarga;1
201010;08685 - Santo Tomás;1
201002;08758 - Soledad;1
201003;08758 - Soledad;3
201004;08758 - Soledad;1
201005;08758 - Soledad;2
201006;08758 - Soledad;1
201007;08758 - Soledad;1
201008;08758 - Soledad;2
201010;08758 - Soledad;1
201011;08758 - Soledad;1
201012;08758 - Soledad;2
201001;08832 - Tubará;1
201001;11001 - Bogotá, D.C.;266
201002;11001 - Bogotá, D.C.;299
201003;11001 - Bogotá, D.C.;339
201004;11001 - Bogotá, D.C.;331
201005;11001 - Bogotá, D.C.;324
201006;11001 - Bogotá, D.C.;316
201007;11001 - Bogotá, D.C.;326
201008;11001 - Bogotá, D.C.;248
201009;11001 - Bogotá, D.C.;276
201010;11001 - Bogotá, D.C.;216
201011;11001 - Bogotá, D.C.;241
201012;11001 - Bogotá, D.C.;191
201001;13001 - Cartagena;37
201002;13001 - Cartagena;28
201003;13001 - Cartagena;11
201004;13001 - Cartagena;15
201005;13001 - Cartagena;3
201006;13001 - Cartagena;11
201007;13001 - Cartagena;19
201008;13001 - Cartagena;18
201009;13001 - Cartagena;20
201010;13001 - Cartagena;18
201011;13001 - Cartagena;13
201012;13001 - Cartagena;25
201012;13052 - Arjona;1
201002;13244 - El Carmen De Bolívar;1
201001;13430 - Magangué;1
201007;13430 - Magangué;1
201011;13654 - San Jacinto;1
201005;13657 - San Juan Nepomuceno;1
201003;13836 - Turbaco;1
201004;13836 - Turbaco;1
201005;13836 - Turbaco;2
201001;15001 - Tunja;37
201002;15001 - Tunja;36
