PeriodoNum;Municipio;CantidadPacientes
201909;05664 - San Pedro;1
201910;05664 - San Pedro;4
201911;05664 - San Pedro;1
201912;05664 - San Pedro;1
201901;05665 - San Pedro De Uraba;2
201906;05665 - San Pedro De Uraba;1
201907;05665 - San Pedro De Uraba;1
201908;05665 - San Pedro De Uraba;1
201910;05665 - San Pedro De Uraba;1
201903;05667 - San Rafael;1
201904;05667 - San Rafael;1
201910;05667 - San Rafael;1
201911;05667 - San Rafael;2
201912;05667 - San Rafael;2
201902;05670 - San Roque;1
201906;05670 - San Roque;1
201911;05670 - San Roque;1
201901;05674 - San Vicente;1
201902;05674 - San Vicente;1
201905;05674 - San Vicente;2
201906;05674 - San Vicente;2
201908;05674 - San Vicente;2
201901;05679 - Santa Bárbara;2
201902;05679 - Santa Bárbara;1
201904;05679 - Santa Bárbara;1
201905;05679 - Santa Bárbara;2
201906;05679 - Santa Bárbara;3
201907;05679 - Santa Bárbara;3
201909;05679 - Santa Bárbara;2
201910;05679 - Santa Bárbara;2
201912;05679 - Santa Bárbara;3
201901;05686 - Santa Rosa De Osos;2
201903;05686 - Santa Rosa De Osos;1
201905;05686 - Santa Rosa De Osos;1
201906;05686 - Santa Rosa De Osos;2
201909;05686 - Santa Rosa De Osos;3
201910;05686 - Santa Rosa De Osos;1
201911;05686 - Santa Rosa De Osos;1
201902;05690 - Santo Domingo;1
201907;05690 - Santo Domingo;1
201901;05697 - El Santuario;1
201902;05697 - El Santuario;1
201903;05697 - El Santuario;1
201904;05697 - El Santuario;1
201906;05697 - El Santuario;2
201907;05697 - El Santuario;4
201908;05697 - El Santuario;1
201909;05697 - El Santuario;1
201910;05697 - El Santuario;1
201906;05736 - Segovia;1
201908;05736 - Segovia;3
201909;05736 - Segovia;1
201910;05736 - Segovia;2
201901;05756 - Sonson;1
201904;05756 - Sonson;1
201905;05756 - Sonson;2
201906;05756 - Sonson;1
201908;05756 - Sonson;1
201912;05756 - Sonson;1
201903;05761 - Sopetrán;1
201901;05789 - Támesis;2
201902;05789 - Támesis;2
201903;05789 - Támesis;2
201905;05789 - Támesis;1
201906;05789 - Támesis;1
201908;05789 - Támesis;1
201905;05790 - Tarazá;1
201910;05790 - Tarazá;1
201903;05792 - Tarso;1
201909;05792 - Tarso;2
201910;05792 - Tarso;1
201911;05792 - Tarso;3
201912;05792 - Tarso;1
201904;05809 - Titiribí;3
201906;05809 - Titiribí;2
201908;05809 - Titiribí;1
201909;05809 - Titiribí;2
201910;05809 - Titiribí;2
201911;05809 - Titiribí;3
201912;05809 - Titiribí;1
201901;05837 - Turbo;2
201903;05837 - Turbo;2
201904;05837 - Turbo;2
201905;05837 - Turbo;3
201906;05837 - Turbo;3
201907;05837 - Turbo;1
201908;05837 - Turbo;1
201909;05837 - Turbo;2
201910;05837 - Turbo;2
201911;05837 - Turbo;2
201901;05847 - Urrao;1
201902;05847 - Urrao;1
201905;05847 - Urrao;2
201906;05847 - Urrao;3
201907;05847 - Urrao;1
201909;05847 - Urrao;1
201911;05847 - Urrao;1
201906;05854 - Valdivia;1
201907;05854 - Valdivia;1
201910;05854 - Valdivia;1
201903;05856 - Valparaíso;1
201903;05858 - Vegachí;1
201905;05858 - Vegachí;1
201905;05861 - Venecia;1
201909;05861 - Venecia;2
201910;05861 - Venecia;1
201911;05861 - Venecia;1
201910;05873 - Vigía Del Fuerte;1
201901;05887 - Yarumal;3
201903;05887 - Yarumal;1
201904;05887 - Yarumal;1
201905;05887 - Yarumal;2
201906;05887 - Yarumal;2
201907;05887 - Yarumal;1
201908;05887 - Yarumal;1
201910;05887 - Yarumal;1
201911;05887 - Yarumal;1
201905;05890 - Yolombó;2
201907;05890 - Yolombó;1
201908;05890 - Yolombó;1
201910;05890 - Yolombó;1
201912;05890 - Yolombó;1
201901;08001 - Barranquilla;82
201902;08001 - Barranquilla;80
201903;08001 - Barranquilla;83
201904;08001 - Barranquilla;92
201905;08001 - Barranquilla;104
201906;08001 - Barranquilla;83
201907;08001 - Barranquilla;195
201908;08001 - Barranquilla;180
201909;08001 - Barranquilla;425
201910;08001 - Barranquilla;288
201911;08001 - Barranquilla;126
201912;08001 - Barranquilla;218
201901;08078 - Baranoa;1
201902;08078 - Baranoa;1
201911;08078 - Baranoa;1
201912;08078 - Baranoa;2
201909;08137 - Campo De La Cruz;2
201910;08137 - Campo De La Cruz;2
201911;08137 - Campo De La Cruz;1
201912;08137 - Campo De La Cruz;3
201909;08141 - Candelaria;1
201903;08296 - Galapa;1
201903;08372 - Juan De Acosta;1
201912;08372 - Juan De Acosta;4
201907;08421 - Luruaco;1
201901;08433 - Malambo;1
201904;08433 - Malambo;1
201907;08433 - Malambo;5
201908;08433 - Malambo;11
201909;08433 - Malambo;5
201910;08433 - Malambo;5
201912;08433 - Malambo;7
201909;08558 - Polonuevo;3
201910;08558 - Polonuevo;3
201911;08558 - Polonuevo;2
201901;08560 - Ponedera;2
201901;08573 - Puerto Colombia;9
201902;08573 - Puerto Colombia;8
201903;08573 - Puerto Colombia;3
201904;08573 - Puerto Colombia;4
201905;08573 - Puerto Colombia;2
201906;08573 - Puerto Colombia;2
201907;08573 - Puerto Colombia;8
201908;08573 - Puerto Colombia;12
201909;08573 - Puerto Colombia;11
201910;08573 - Puerto Colombia;7
201911;08573 - Puerto Colombia;4
201912;08573 - Puerto Colombia;14
201909;08634 - Sabanagrande;1
201910;08634 - Sabanagrande;1
201911;08634 - Sabanagrande;1
201901;08638 - Sabanalarga;2
201902;08638 - Sabanalarga;3
201903;08638 - Sabanalarga;3
201904;08638 - Sabanalarga;1
201905;08638 - Sabanalarga;1
201906;08638 - Sabanalarga;1
201907;08638 - Sabanalarga;3
201908;08638 - Sabanalarga;2
201909;08638 - Sabanalarga;10
201910;08638 - Sabanalarga;13
201911;08638 - Sabanalarga;2
201912;08638 - Sabanalarga;4
201901;08758 - Soledad;6
201902;08758 - Soledad;8
201903;08758 - Soledad;11
201904;08758 - Soledad;6
201905;08758 - Soledad;4
201906;08758 - Soledad;3
201907;08758 - Soledad;65
201908;08758 - Soledad;35
201909;08758 - Soledad;63
201910;08758 - Soledad;54
201911;08758 - Soledad;21
201912;08758 - Soledad;58
201908;08832 - Tubará;1
201912;08849 - Usiacurí;1
201901;11001 - Bogotá, D.C.;682
201902;11001 - Bogotá, D.C.;661
201903;11001 - Bogotá, D.C.;716
201904;11001 - Bogotá, D.C.;747
201905;11001 - Bogotá, D.C.;842
201906;11001 - Bogotá, D.C.;781
201907;11001 - Bogotá, D.C.;848
201908;11001 - Bogotá, D.C.;867
201909;11001 - Bogotá, D.C.;815
201910;11001 - Bogotá, D.C.;911
201911;11001 - Bogotá, D.C.;841
201912;11001 - Bogotá, D.C.;726
201901;13001 - Cartagena;142
201902;13001 - Cartagena;301
201903;13001 - Cartagena;225
201904;13001 - Cartagena;323
201905;13001 - Cartagena;110
201906;13001 - Cartagena;146
201907;13001 - Cartagena;175
201908;13001 - Cartagena;95
201909;13001 - Cartagena;119
201910;13001 - Cartagena;112
201911;13001 - Cartagena;60
201912;13001 - Cartagena;99
201909;13006 - Achí;1
201911;13006 - Achí;1
201904;13052 - Arjona;2
201906;13052 - Arjona;1
201907;13052 - Arjona;2
201908;13052 - Arjona;2
201909;13052 - Arjona;1
201910;13052 - Arjona;2
201911;13052 - Arjona;1
201910;13062 - Arroyohondo;2
201907;13074 - Barranco De Loba;1
201910;13074 - Barranco De Loba;2
201912;13074 - Barranco De Loba;1
201908;13160 - Cantagallo;7
201910;13188 - Cicuco;2
201907;13222 - Clemencia;1
201901;13244 - El Carmen De Bolívar;1
201903;13244 - El Carmen De Bolívar;1
201904;13244 - El Carmen De Bolívar;4
201907;13244 - El Carmen De Bolívar;29
201908;13244 - El Carmen De Bolívar;27
201909;13244 - El Carmen De Bolívar;57
201910;13244 - El Carmen De Bolívar;33
201911;13244 - El Carmen De Bolívar;3
201912;13244 - El Carmen De Bolívar;5
201909;13268 - El Peñón;1
201901;13430 - Magangué;4
201902;13430 - Magangué;11
201903;13430 - Magangué;8
201904;13430 - Magangué;11
201905;13430 - Magangué;8
201906;13430 - Magangué;5
201907;13430 - Magangué;11
201908;13430 - Magangué;11
201909;13430 - Magangué;16
201910;13430 - Magangué;11
201911;13430 - Magangué;11
201912;13430 - Magangué;7
201908;13442 - María La Baja;5
201909;13442 - María La Baja;14
201910;13442 - María La Baja;8
201912;13442 - María La Baja;12
201907;13458 - Montecristo;1
201901;13468 - Mompós;1
201905;13468 - Mompós;1
201907;13468 - Mompós;3
201908;13468 - Mompós;1
201909;13468 - Mompós;3
201910;13468 - Mompós;1
201911;13468 - Mompós;1
201902;13473 - Morales;1
201903;13473 - Morales;1
201910;13549 - Pinillos;4
201911;13549 - Pinillos;2
201907;13654 - San Jacinto;6
201912;13654 - San Jacinto;3
201910;13655 - San Jacinto Del Cauca;1
201903;13657 - San Juan Nepomuceno;1
201904;13657 - San Juan Nepomuceno;1
201905;13657 - San Juan Nepomuceno;2
201907;13657 - San Juan Nepomuceno;15
201908;13657 - San Juan Nepomuceno;17
201909;13657 - San Juan Nepomuceno;14
201910;13657 - San Juan Nepomuceno;6
201911;13657 - San Juan Nepomuceno;2
201912;13657 - San Juan Nepomuceno;10
201909;13667 - San Martín De Loba;1
201901;13670 - San Pablo;1
201903;13670 - San Pablo;2
201905;13670 - San Pablo;1
201909;13670 - San Pablo;1
201910;13670 - San Pablo;1
201909;13673 - Santa Catalina;1
201901;13683 - Santa Rosa;1
201902;13683 - Santa Rosa;1
201906;13683 - Santa Rosa;1
201907;13683 - Santa Rosa;1
201910;13683 - Santa Rosa;1
201911;13683 - Santa Rosa;1
201906;13688 - Santa Rosa Del Sur;1
201909;13688 - Santa Rosa Del Sur;1
201907;13744 - Simití;7
201909;13744 - Simití;6
201907;13810 - Tiquisio;3
201908;13810 - Tiquisio;2
201909;13810 - Tiquisio;5
201910;13810 - Tiquisio;5
201912;13810 - Tiquisio;2
201902;13836 - Turbaco;1
201906;13836 - Turbaco;2
201907;13836 - Turbaco;4
201908;13836 - Turbaco;3
201909;13836 - Turbaco;13
201910;13836 - Turbaco;3
201911;13836 - Turbaco;3
201912;13836 - Turbaco;5
201907;13894 - Zambrano;3
201908;13894 - Zambrano;2
201909;13894 - Zambrano;3
201910;13894 - Zambrano;1
201912;13894 - Zambrano;1
201901;15001 - Tunja;55
201902;15001 - Tunja;55
201903;15001 - Tunja;45
201904;15001 - Tunja;69
201905;15001 - Tunja;84
201906;15001 - Tunja;54
201907;15001 - Tunja;73
201908;15001 - Tunja;62
201909;15001 - Tunja;78
201910;15001 - Tunja;99
201911;15001 - Tunja;105
201912;15001 - Tunja;69
201909;15022 - Almeida;1
201904;15047 - Aquitania;1
201908;15047 - Aquitania;1
201904;15051 - Arcabuco;1
201902;15087 - Belén;1
201901;15092 - Betéitiva;1
201905;15092 - Betéitiva;1
201911;15092 - Betéitiva;1
201911;15104 - Boyacá;1
201902;15114 - Busbanzá;1
201903;15114 - Busbanzá;1
201901;15176 - Chiquinquirá;1
201902;15176 - Chiquinquirá;3
201903;15176 - Chiquinquirá;5
201904;15176 - Chiquinquirá;1
201905;15176 - Chiquinquirá;1
201906;15176 - Chiquinquirá;1
201907;15176 - Chiquinquirá;1
201908;15176 - Chiquinquirá;2
201909;15176 - Chiquinquirá;1
201910;15176 - Chiquinquirá;1
201911;15176 - Chiquinquirá;1
201910;15189 - Ciénega;1
201905;15204 - Cómbita;1
201905;15223 - Cubará;1
201909;15226 - Cuítiva;1
201910;15236 - Chivor;1
201901;15238 - Duitama;7
201902;15238 - Duitama;6
201903;15238 - Duitama;12
201904;15238 - Duitama;10
201905;15238 - Duitama;8
201906;15238 - Duitama;10
201907;15238 - Duitama;10
201908;15238 - Duitama;13
201909;15238 - Duitama;10
201910;15238 - Duitama;11
201911;15238 - Duitama;13
201912;15238 - Duitama;5
201909;15244 - El Cocuy;1
201905;15272 - Firavitoba;1
201904;15276 - Floresta;1
201909;15276 - Floresta;1
201911;15293 - Gachantivá;1
201902;15299 - Garagoa;1
201908;15299 - Garagoa;1
201909;15299 - Garagoa;1
201911;15299 - Garagoa;1
201912;15299 - Garagoa;1
201901;15322 - Guateque;4
201902;15322 - Guateque;5
201903;15322 - Guateque;9
201905;15322 - Guateque;4
201906;15322 - Guateque;3
201907;15322 - Guateque;1
201908;15322 - Guateque;1
201909;15322 - Guateque;1
201910;15322 - Guateque;2
201911;15322 - Guateque;3
201912;15322 - Guateque;4
201902;15380 - La Capilla;1
201902;15407 - Villa De Leyva;2
201903;15407 - Villa De Leyva;1
201904;15407 - Villa De Leyva;1
201905;15407 - Villa De Leyva;1
201906;15407 - Villa De Leyva;1
201909;15407 - Villa De Leyva;1
201906;15425 - Macanal;1
201902;15455 - Miraflores;1
201904;15455 - Miraflores;1
201907;15455 - Miraflores;1
201908;15455 - Miraflores;2
201910;15455 - Miraflores;1
201902;15464 - Mongua;1
201901;15469 - Moniquirá;1
201903;15469 - Moniquirá;1
201909;15469 - Moniquirá;1
201910;15469 - Moniquirá;1
201911;15469 - Moniquirá;1
201902;15494 - Nuevo Colón;1
201903;15494 - Nuevo Colón;1
201906;15494 - Nuevo Colón;1
201910;15494 - Nuevo Colón;1
201907;15516 - Paipa;1
201908;15516 - Paipa;1
201909;15516 - Paipa;1
201906;15531 - Pauna;1
201905;15537 - Paz De Río;1
201904;15542 - Pesca;1
201901;15572 - Puerto Boyacá;1
201902;15572 - Puerto Boyacá;1
201903;15572 - Puerto Boyacá;1
201905;15572 - Puerto Boyacá;1
201909;15572 - Puerto Boyacá;1
201911;15572 - Puerto Boyacá;1
201901;15599 - Ramiriquí;1
201904;15599 - Ramiriquí;2
201906;15599 - Ramiriquí;1
201907;15599 - Ramiriquí;1
201910;15599 - Ramiriquí;1
201904;15632 - Saboyá;1
201907;15632 - Saboyá;1
201901;15638 - Sáchica;1
201901;15646 - Samacá;1
201906;15646 - Samacá;1
201910;15646 - Samacá;1
201912;15646 - Samacá;1
201903;15667 - San Luis De Gaceno;1
201903;15686 - Santana;1
201901;15753 - Soatá;2
201902;15753 - Soatá;3
201903;15753 - Soatá;1
201908;15753 - Soatá;1
201909;15753 - Soatá;4
201910;15753 - Soatá;1
201911;15753 - Soatá;5
201912;15753 - Soatá;1
201902;15757 - Socha;1
201901;15759 - Sogamoso;15
201902;15759 - Sogamoso;8
201903;15759 - Sogamoso;18
201904;15759 - Sogamoso;13
201905;15759 - Sogamoso;19
201906;15759 - Sogamoso;12
201907;15759 - Sogamoso;35
201908;15759 - Sogamoso;27
201909;15759 - Sogamoso;12
201910;15759 - Sogamoso;18
201911;15759 - Sogamoso;14
201912;15759 - Sogamoso;8
201901;15776 - Sutamarchán;1
201912;15798 - Tenza;1
201912;15804 - Tibaná;1
201912;15808 - Tinjacá;1
201906;15814 - Toca;1
201907;15814 - Toca;1
201912;15820 - Tópaga;1
201911;15822 - Tota;1
201902;15835 - Turmequé;1
201908;15835 - Turmequé;1
201910;15835 - Turmequé;1
201911;15835 - Turmequé;1
201902;15837 - Tuta;2
201904;15837 - Tuta;1
201907;15842 - Umbita;1
201901;17001 - Manizales;49
201902;17001 - Manizales;55
201903;17001 - Manizales;51
201904;17001 - Manizales;55
201905;17001 - Manizales;51
201906;17001 - Manizales;49
201907;17001 - Manizales;41
201908;17001 - Manizales;58
201909;17001 - Manizales;56
201910;17001 - Manizales;58
201911;17001 - Manizales;53
201912;17001 - Manizales;51
201903;17042 - Anserma;1
201906;17050 - Aranzazu;1
201908;17050 - Aranzazu;1
201910;17050 - Aranzazu;1
201907;17088 - Belalcázar;1
201901;17174 - Chinchiná;2
201902;17174 - Chinchiná;2
201904;17174 - Chinchiná;3
201905;17174 - Chinchiná;1
201907;17174 - Chinchiná;2
201908;17174 - Chinchiná;1
201909;17174 - Chinchiná;1
201911;17174 - Chinchiná;1
201912;17174 - Chinchiná;2
201911;17272 - Filadelfia;1
201901;17380 - La Dorada;5
201902;17380 - La Dorada;6
201903;17380 - La Dorada;9
201904;17380 - La Dorada;4
201905;17380 - La Dorada;5
201906;17380 - La Dorada;7
201907;17380 - La Dorada;6
201908;17380 - La Dorada;8
