PeriodoNum;Edad;CantidadPacientes
201904;79;80
201905;79;71
201906;79;60
201907;79;89
201908;79;77
201909;79;81
201910;79;81
201911;79;82
201912;79;69
201901;80;53
201902;80;48
201903;80;71
201904;80;47
201905;80;61
201906;80;48
201907;80;55
201908;80;73
201909;80;68
201910;80;63
201911;80;64
201912;80;62
201901;81;51
201902;81;45
201903;81;49
201904;81;62
201905;81;53
201906;81;64
201907;81;66
201908;81;82
201909;81;58
201910;81;64
201911;81;77
201912;81;47
201901;82;39
201902;82;59
201903;82;52
201904;82;56
201905;82;76
201906;82;54
201907;82;69
201908;82;64
201909;82;69
201910;82;71
201911;82;65
201912;82;62
201901;83;51
201902;83;53
201903;83;44
201904;83;54
201905;83;59
201906;83;47
201907;83;68
201908;83;57
201909;83;68
201910;83;65
201911;83;44
201912;83;49
201901;84;54
201902;84;50
201903;84;56
201904;84;55
201905;84;63
201906;84;51
201907;84;46
201908;84;53
201909;84;48
201910;84;75
201911;84;54
201912;84;50
201901;85;44
201902;85;35
201903;85;48
201904;85;45
201905;85;53
201906;85;49
201907;85;56
201908;85;49
201909;85;65
201910;85;53
201911;85;51
201912;85;41
201901;86;29
201902;86;36
201903;86;42
201904;86;50
201905;86;59
201906;86;40
201907;86;44
201908;86;57
201909;86;47
201910;86;54
201911;86;51
201912;86;43
201901;87;42
201902;87;31
201903;87;34
201904;87;48
201905;87;45
201906;87;33
201907;87;37
201908;87;37
201909;87;44
201910;87;43
201911;87;37
201912;87;34
201901;88;32
201902;88;42
201903;88;45
201904;88;47
201905;88;36
201906;88;34
201907;88;33
201908;88;36
201909;88;42
201910;88;40
201911;88;40
201912;88;37
201901;89;41
201902;89;25
201903;89;26
201904;89;26
201905;89;29
201906;89;25
201907;89;41
201908;89;39
201909;89;34
201910;89;44
201911;89;39
201912;89;32
201901;90;19
201902;90;26
201903;90;31
201904;90;37
201905;90;31
201906;90;32
201907;90;28
201908;90;18
201909;90;34
201910;90;24
201911;90;35
201912;90;20
201901;91;19
201902;91;17
201903;91;20
201904;91;31
201905;91;22
201906;91;15
201907;91;25
201908;91;23
201909;91;16
201910;91;26
201911;91;21
201912;91;15
201901;92;19
201902;92;14
201903;92;24
201904;92;20
201905;92;22
201906;92;17
201907;92;21
201908;92;21
201909;92;25
201910;92;21
201911;92;15
201912;92;19
201901;93;6
201902;93;13
201903;93;21
201904;93;16
201905;93;23
201906;93;10
201907;93;14
201908;93;10
201909;93;15
201910;93;19
201911;93;14
201912;93;10
201901;94;5
201902;94;8
201903;94;3
201904;94;10
201905;94;4
201906;94;4
201907;94;6
201908;94;12
201909;94;13
201910;94;21
201911;94;23
201912;94;13
201901;95;8
201902;95;7
201903;95;6
201904;95;6
201905;95;6
201906;95;8
201907;95;5
201908;95;4
201909;95;5
201910;95;9
201911;95;5
201912;95;12
201901;96;6
201902;96;9
201903;96;11
201904;96;9
201905;96;1
201906;96;6
201907;96;5
201908;96;7
201909;96;7
201910;96;8
201911;96;6
201912;96;3
201901;97;2
201902;97;5
201903;97;8
201904;97;5
201905;97;4
201906;97;5
201907;97;6
201908;97;3
201909;97;3
201910;97;3
201911;97;4
201912;97;5
201901;98;2
201902;98;3
201903;98;4
201904;98;4
201905;98;2
201907;98;2
201908;98;2
201909;98;3
201910;98;2
201911;98;1
201912;98;1
201901;99;2
201902;99;1
201903;99;2
201904;99;3
201905;99;5
201906;99;3
201907;99;3
201908;99;4
201909;99;3
201910;99;2
201911;99;5
201912;99;5
201901;100;1
201903;100;2
201904;100;1
201906;100;2
201907;100;1
201908;100;3
201910;100;1
201911;100;1
201912;100;2
201902;101;2
201903;101;1
201904;101;1
201906;101;1
201908;101;1
201909;101;3
201910;101;1
201911;101;4
201912;101;1
201904;102;1
201905;102;2
201909;102;2
201910;102;1
201909;103;1
201910;103;1
201912;103;3
201904;104;1
201906;104;1
201911;104;1
201912;104;1
201907;107;1
201908;107;1
201908;108;1
201909;108;1
201907;112;1
