PeriodoNum;Edad;CantidadPacientes
202110;26;14
202111;26;9
202112;26;14
202101;27;6
202102;27;14
202103;27;11
202104;27;17
202105;27;7
202106;27;9
202107;27;16
202108;27;8
202109;27;11
202110;27;12
202111;27;9
202112;27;13
202101;28;12
202102;28;13
202103;28;19
202104;28;12
202105;28;12
202106;28;12
202107;28;12
202108;28;14
202109;28;18
202110;28;11
202111;28;12
202112;28;12
202101;29;7
202102;29;12
202103;29;16
202104;29;15
202105;29;16
202106;29;17
202107;29;22
202108;29;14
202109;29;12
202110;29;5
202111;29;6
202112;29;17
202101;30;13
202102;30;12
202103;30;16
202104;30;12
202105;30;17
202106;30;12
202107;30;16
202108;30;16
202109;30;21
202110;30;14
202111;30;17
202112;30;17
202101;31;9
202102;31;13
202103;31;11
202104;31;14
202105;31;12
202106;31;18
202107;31;14
202108;31;21
202109;31;20
202110;31;9
202111;31;14
202112;31;14
202101;32;7
202102;32;13
202103;32;7
202104;32;10
202105;32;7
202106;32;10
202107;32;15
202108;32;9
202109;32;17
202110;32;8
202111;32;17
202112;32;11
202101;33;4
202102;33;13
202103;33;19
202104;33;21
202105;33;11
202106;33;21
202107;33;21
202108;33;17
202109;33;18
202110;33;12
202111;33;15
202112;33;14
202101;34;9
202102;34;13
202103;34;16
202104;34;11
202105;34;9
202106;34;14
202107;34;15
202108;34;17
202109;34;12
202110;34;10
202111;34;12
202112;34;7
202101;35;15
202102;35;21
202103;35;13
202104;35;20
202105;35;10
202106;35;19
202107;35;8
202108;35;16
202109;35;12
202110;35;8
202111;35;17
202112;35;10
202101;36;15
202102;36;24
202103;36;24
202104;36;13
202105;36;18
202106;36;21
202107;36;15
202108;36;20
202109;36;19
202110;36;7
202111;36;18
202112;36;16
202101;37;19
202102;37;21
202103;37;18
202104;37;15
202105;37;23
202106;37;21
202107;37;18
202108;37;25
202109;37;15
202110;37;15
202111;37;12
202112;37;21
202101;38;21
202102;38;15
202103;38;26
202104;38;27
202105;38;23
202106;38;23
202107;38;25
202108;38;23
202109;38;23
202110;38;21
202111;38;10
202112;38;13
202101;39;18
202102;39;27
202103;39;25
202104;39;13
202105;39;19
202106;39;25
202107;39;30
202108;39;31
202109;39;25
202110;39;19
202111;39;23
202112;39;18
202101;40;20
202102;40;25
202103;40;18
202104;40;25
202105;40;18
202106;40;24
202107;40;17
202108;40;17
202109;40;22
202110;40;26
202111;40;30
202112;40;26
202101;41;10
202102;41;23
202103;41;23
202104;41;19
202105;41;20
202106;41;22
202107;41;28
202108;41;31
202109;41;29
202110;41;30
202111;41;25
202112;41;27
202101;42;14
202102;42;28
202103;42;25
202104;42;22
202105;42;21
202106;42;25
202107;42;23
202108;42;29
202109;42;27
202110;42;20
202111;42;20
202112;42;20
202101;43;12
202102;43;25
202103;43;32
202104;43;21
202105;43;29
202106;43;31
202107;43;29
202108;43;26
202109;43;27
202110;43;24
202111;43;24
202112;43;23
202101;44;14
202102;44;27
202103;44;34
202104;44;28
202105;44;29
202106;44;35
202107;44;39
202108;44;31
202109;44;22
202110;44;22
202111;44;26
202112;44;27
202101;45;18
202102;45;25
202103;45;18
202104;45;36
202105;45;28
202106;45;31
202107;45;29
202108;45;21
202109;45;29
202110;45;20
202111;45;27
202112;45;20
202101;46;22
202102;46;25
202103;46;38
202104;46;29
202105;46;33
202106;46;32
202107;46;31
202108;46;31
202109;46;31
202110;46;24
202111;46;19
202112;46;26
202101;47;25
202102;47;38
202103;47;45
202104;47;27
202105;47;34
202106;47;38
202107;47;40
202108;47;29
202109;47;38
202110;47;40
202111;47;29
202112;47;27
202101;48;15
202102;48;31
202103;48;37
202104;48;30
202105;48;37
202106;48;40
202107;48;43
202108;48;41
202109;48;33
202110;48;33
202111;48;38
202112;48;27
202101;49;20
202102;49;33
202103;49;34
202104;49;34
202105;49;43
202106;49;46
202107;49;43
202108;49;46
202109;49;42
202110;49;16
202111;49;30
202112;49;34
202101;50;26
202102;50;41
202103;50;42
202104;50;34
202105;50;39
202106;50;48
202107;50;48
202108;50;38
202109;50;39
202110;50;29
202111;50;23
202112;50;37
202101;51;25
202102;51;44
202103;51;43
202104;51;37
202105;51;35
202106;51;40
202107;51;35
202108;51;48
202109;51;46
202110;51;33
202111;51;39
202112;51;30
202101;52;30
202102;52;53
202103;52;44
202104;52;60
202105;52;43
202106;52;47
202107;52;50
202108;52;40
202109;52;44
202110;52;40
202111;52;52
202112;52;42
202101;53;30
202102;53;44
202103;53;57
202104;53;51
202105;53;50
202106;53;44
202107;53;39
202108;53;49
202109;53;43
202110;53;35
202111;53;36
202112;53;36
202101;54;30
202102;54;39
202103;54;48
202104;54;47
202105;54;41
202106;54;50
202107;54;40
202108;54;62
202109;54;48
202110;54;45
202111;54;60
202112;54;42
202101;55;37
202102;55;50
202103;55;61
202104;55;52
202105;55;55
202106;55;54
202107;55;57
202108;55;73
202109;55;74
202110;55;52
202111;55;53
202112;55;47
202101;56;31
202102;56;51
202103;56;56
202104;56;50
202105;56;59
202106;56;55
202107;56;60
202108;56;53
202109;56;49
202110;56;41
202111;56;49
202112;56;38
202101;57;36
202102;57;61
202103;57;58
202104;57;53
202105;57;64
202106;57;60
202107;57;66
202108;57;72
202109;57;73
202110;57;48
202111;57;56
202112;57;48
202101;58;34
202102;58;46
202103;58;58
202104;58;54
202105;58;49
202106;58;60
202107;58;70
202108;58;52
202109;58;65
202110;58;47
202111;58;61
202112;58;55
202101;59;42
202102;59;59
202103;59;74
202104;59;54
202105;59;51
202106;59;66
202107;59;56
202108;59;47
202109;59;58
202110;59;60
202111;59;45
202112;59;49
202101;60;35
202102;60;54
202103;60;65
202104;60;43
202105;60;61
202106;60;67
202107;60;61
202108;60;65
202109;60;64
202110;60;46
202111;60;49
202112;60;54
202101;61;44
202102;61;54
202103;61;85
202104;61;70
202105;61;75
202106;61;80
202107;61;71
202108;61;73
202109;61;71
202110;61;65
202111;61;64
202112;61;45
202101;62;37
202102;62;60
202103;62;58
202104;62;56
202105;62;57
202106;62;56
202107;62;74
202108;62;69
202109;62;80
202110;62;61
202111;62;68
202112;62;58
202101;63;45
202102;63;60
202103;63;75
202104;63;69
202105;63;81
202106;63;62
202107;63;61
202108;63;69
202109;63;78
202110;63;58
202111;63;63
202112;63;61
202101;64;45
202102;64;70
202103;64;67
202104;64;66
202105;64;81
202106;64;78
202107;64;70
202108;64;77
202109;64;79
202110;64;60
202111;64;54
202112;64;53
202101;65;44
202102;65;53
202103;65;57
202104;65;69
202105;65;73
202106;65;79
202107;65;64
202108;65;77
202109;65;71
202110;65;58
202111;65;69
202112;65;61
202101;66;43
202102;66;70
202103;66;67
202104;66;72
202105;66;63
202106;66;85
202107;66;75
202108;66;75
202109;66;64
202110;66;54
202111;66;62
202112;66;65
202101;67;45
202102;67;66
202103;67;65
202104;67;61
202105;67;63
202106;67;81
202107;67;79
202108;67;73
202109;67;63
202110;67;53
202111;67;62
202112;67;58
202101;68;39
202102;68;43
202103;68;71
202104;68;46
202105;68;74
202106;68;74
202107;68;82
202108;68;69
202109;68;71
202110;68;73
202111;68;60
202112;68;75
202101;69;33
202102;69;59
202103;69;63
202104;69;56
202105;69;62
202106;69;66
202107;69;70
202108;69;68
202109;69;82
202110;69;54
202111;69;75
202112;69;64
202101;70;30
202102;70;57
202103;70;71
202104;70;50
202105;70;73
202106;70;62
202107;70;60
202108;70;71
202109;70;72
202110;70;49
202111;70;64
202112;70;60
202101;71;36
202102;71;57
202103;71;59
202104;71;49
202105;71;50
202106;71;84
202107;71;61
202108;71;62
202109;71;64
202110;71;50
202111;71;56
202112;71;60
202101;72;43
202102;72;47
202103;72;64
202104;72;70
202105;72;58
202106;72;53
202107;72;64
202108;72;51
202109;72;75
202110;72;50
202111;72;60
202112;72;77
202101;73;41
202102;73;69
202103;73;51
202104;73;60
202105;73;69
202106;73;70
202107;73;62
202108;73;66
202109;73;63
202110;73;51
202111;73;58
202112;73;58
202101;74;41
202102;74;56
202103;74;64
202104;74;61
202105;74;64
202106;74;52
202107;74;67
202108;74;68
202109;74;71
202110;74;59
202111;74;62
202112;74;77
202101;75;38
202102;75;60
202103;75;61
202104;75;54
202105;75;70
202106;75;70
202107;75;62
202108;75;67
202109;75;66
202110;75;63
202111;75;57
202112;75;75
202101;76;42
202102;76;52
202103;76;70
202104;76;58
202105;76;78
202106;76;85
202107;76;66
202108;76;60
202109;76;75
202110;76;57
202111;76;68
202112;76;62
202101;77;27
202102;77;49
202103;77;52
202104;77;63
202105;77;55
202106;77;68
202107;77;58
202108;77;60
202109;77;57
202110;77;43
202111;77;67
202112;77;53
202101;78;36
202102;78;48
202103;78;52
202104;78;53
202105;78;62
202106;78;66
202107;78;57
202108;78;69
202109;78;58
202110;78;41
202111;78;60
202112;78;63
202101;79;43
202102;79;56
202103;79;57
202104;79;48
202105;79;54
202106;79;52
202107;79;54
202108;79;63
202109;79;81
202110;79;47
202111;79;45
202112;79;54
202101;80;41
202102;80;48
202103;80;67
202104;80;49
202105;80;56
202106;80;56
202107;80;63
202108;80;59
202109;80;67
202110;80;51
202111;80;53
202112;80;57
202101;81;35
202102;81;32
202103;81;56
202104;81;57
202105;81;56
202106;81;62
202107;81;55
202108;81;58
202109;81;55
202110;81;41
202111;81;35
202112;81;41
202101;82;36
202102;82;52
202103;82;54
202104;82;53
202105;82;51
202106;82;44
202107;82;40
202108;82;46
202109;82;46
202110;82;41
202111;82;42
202112;82;50
202101;83;29
202102;83;40
202103;83;52
202104;83;48
202105;83;48
202106;83;45
202107;83;64
202108;83;52
202109;83;56
202110;83;42
202111;83;32
202112;83;45
202101;84;30
202102;84;29
202103;84;51
202104;84;43
202105;84;52
202106;84;53
202107;84;45
202108;84;49
202109;84;59
202110;84;31
202111;84;49
202112;84;47
202101;85;20
202102;85;32
202103;85;32
202104;85;34
202105;85;37
202106;85;41
202107;85;43
202108;85;57
202109;85;53
202110;85;45
202111;85;39
202112;85;31
202101;86;24
202102;86;37
202103;86;43
202104;86;43
202105;86;47
202106;86;41
202107;86;39
202108;86;47
202109;86;48
202110;86;40
202111;86;43
202112;86;44
202101;87;25
202102;87;36
202103;87;48
202104;87;36
202105;87;54
202106;87;45
202107;87;45
202108;87;41
202109;87;38
202110;87;25
202111;87;29
202112;87;36
202101;88;12
202102;88;18
202103;88;39
202104;88;22
202105;88;37
202106;88;36
202107;88;28
202108;88;31
202109;88;41
202110;88;26
202111;88;33
202112;88;27
202101;89;12
202102;89;22
202103;89;28
202104;89;24
202105;89;26
202106;89;31
202107;89;25
202108;89;22
202109;89;32
202110;89;25
202111;89;28
202112;89;23
202101;90;12
202102;90;21
202103;90;21
202104;90;28
202105;90;19
202106;90;28
202107;90;26
202108;90;22
202109;90;26
202110;90;23
202111;90;20
202112;90;21
202101;91;5
202102;91;20
202103;91;18
202104;91;21
202105;91;17
202106;91;16
202107;91;18
202108;91;22
202109;91;22
202110;91;20
202111;91;20
202112;91;18
202101;92;13
202102;92;10
202103;92;22
202104;92;20
202105;92;16
202106;92;20
202107;92;22
202108;92;15
202109;92;17
202110;92;12
202111;92;15
202112;92;10
202101;93;7
202102;93;12
202103;93;13
202104;93;14
202105;93;11
202106;93;17
202107;93;14
202108;93;17
202109;93;15
202110;93;12
202111;93;15
202112;93;8
202101;94;10
202102;94;8
202103;94;11
202104;94;11
202105;94;8
202106;94;12
202107;94;7
202108;94;10
202109;94;10
202110;94;5
202111;94;8
202112;94;8
202101;95;7
202102;95;9
202103;95;9
202104;95;3
202105;95;4
202106;95;9
202107;95;11
202108;95;7
202109;95;5
202110;95;3
202111;95;7
202112;95;5
202101;96;3
202102;96;5
202103;96;9
202104;96;7
202105;96;8
202106;96;5
202107;96;3
202108;96;6
202109;96;9
202110;96;6
202111;96;8
202112;96;8
202101;97;2
202102;97;2
202103;97;4
202104;97;4
202105;97;5
202106;97;8
202107;97;4
202108;97;7
202109;97;5
202110;97;2
202112;97;8
202101;98;2
202102;98;1
202103;98;1
202104;98;2
202105;98;2
202106;98;1
202107;98;4
202108;98;5
202109;98;4
202110;98;7
202111;98;4
202102;99;1
202103;99;1
202104;99;4
202105;99;2
202107;99;2
202108;99;2
202109;99;3
202110;99;1
202111;99;1
202102;100;3
202103;100;3
202104;100;4
202106;100;2
202109;100;1
202110;100;2
202111;100;3
202105;101;1
202108;101;3
202112;101;1
202102;102;1
202105;102;1
202106;102;1
202109;102;1
202112;102;1
202102;103;1
202103;103;1
202106;103;1
202108;104;1
202109;104;1
202110;104;1
202105;106;1
202102;108;1
202103;108;1
202106;109;1
202107;109;1
