PeriodoNum;Edad;CantidadPacientes
202203;29;5
202204;29;7
202205;29;9
202206;29;2
202201;30;6
202202;30;6
202203;30;7
202204;30;10
202205;30;15
202206;30;1
202201;31;6
202202;31;7
202203;31;17
202204;31;14
202205;31;16
202206;31;1
202201;32;10
202202;32;4
202203;32;8
202204;32;3
202205;32;7
202206;32;6
202201;33;13
202202;33;8
202203;33;8
202204;33;10
202205;33;12
202206;33;4
202201;34;11
202202;34;7
202203;34;8
202204;34;9
202205;34;8
202206;34;2
202201;35;9
202202;35;9
202203;35;5
202204;35;7
202205;35;8
202206;35;3
202201;36;19
202202;36;12
202203;36;8
202204;36;6
202205;36;14
202206;36;5
202201;37;11
202202;37;4
202203;37;8
202204;37;5
202205;37;12
202206;37;4
202201;38;16
202202;38;10
202203;38;15
202204;38;10
202205;38;14
202206;38;5
202201;39;6
202202;39;12
202203;39;12
202204;39;8
202205;39;9
202206;39;6
202201;40;11
202202;40;5
202203;40;12
202204;40;9
202205;40;13
202206;40;7
202201;41;13
202202;41;7
202203;41;16
202204;41;18
202205;41;25
202206;41;4
202201;42;18
202202;42;16
202203;42;9
202204;42;21
202205;42;20
202206;42;8
202201;43;9
202202;43;11
202203;43;22
202204;43;17
202205;43;18
202206;43;7
202201;44;19
202202;44;10
202203;44;16
202204;44;13
202205;44;18
202206;44;5
202201;45;10
202202;45;13
202203;45;11
202204;45;14
202205;45;17
202206;45;5
202201;46;21
202202;46;15
202203;46;10
202204;46;12
202205;46;23
202206;46;10
202201;47;18
202202;47;19
202203;47;21
202204;47;19
202205;47;22
202206;47;9
202201;48;20
202202;48;16
202203;48;19
202204;48;18
202205;48;24
202206;48;10
202201;49;30
202202;49;15
202203;49;27
202204;49;17
202205;49;27
202206;49;11
202201;50;30
202202;50;15
202203;50;14
202204;50;27
202205;50;32
202206;50;10
202201;51;25
202202;51;18
202203;51;28
202204;51;22
202205;51;25
202206;51;11
202201;52;28
202202;52;18
202203;52;25
202204;52;31
202205;52;27
202206;52;11
202201;53;25
202202;53;14
202203;53;23
202204;53;19
202205;53;36
202206;53;10
202201;54;31
202202;54;17
202203;54;30
202204;54;21
202205;54;39
202206;54;10
202201;55;27
202202;55;20
202203;55;26
202204;55;23
202205;55;33
202206;55;7
202201;56;36
202202;56;18
202203;56;35
202204;56;31
202205;56;34
202206;56;12
202201;57;35
202202;57;23
202203;57;25
202204;57;21
202205;57;36
202206;57;6
202201;58;45
202202;58;22
202203;58;35
202204;58;23
202205;58;31
202206;58;9
202201;59;52
202202;59;26
202203;59;43
202204;59;23
202205;59;47
202206;59;17
202201;60;32
202202;60;22
202203;60;36
202204;60;29
202205;60;39
202206;60;13
202201;61;31
202202;61;26
202203;61;30
202204;61;39
202205;61;39
202206;61;14
202201;62;43
202202;62;25
202203;62;30
202204;62;33
202205;62;42
202206;62;20
202201;63;36
202202;63;27
202203;63;28
202204;63;29
202205;63;47
202206;63;11
202201;64;36
202202;64;25
202203;64;37
202204;64;27
202205;64;34
202206;64;13
202201;65;36
202202;65;17
202203;65;42
202204;65;32
202205;65;50
202206;65;16
202201;66;51
202202;66;22
202203;66;35
202204;66;42
202205;66;66
202206;66;14
202201;67;46
202202;67;22
202203;67;36
202204;67;42
202205;67;56
202206;67;12
202201;68;49
202202;68;21
202203;68;33
202204;68;36
202205;68;58
202206;68;11
202201;69;37
202202;69;28
202203;69;38
202204;69;43
202205;69;51
202206;69;14
202201;70;42
202202;70;24
202203;70;34
202204;70;30
202205;70;47
202206;70;15
202201;71;39
202202;71;23
202203;71;36
202204;71;29
202205;71;50
202206;71;12
202201;72;47
202202;72;26
202203;72;40
202204;72;40
202205;72;64
202206;72;15
202201;73;42
202202;73;20
202203;73;34
202204;73;39
202205;73;50
202206;73;9
202201;74;45
202202;74;23
202203;74;47
202204;74;28
202205;74;46
202206;74;14
202201;75;38
202202;75;15
202203;75;33
202204;75;33
202205;75;56
202206;75;17
202201;76;39
202202;76;20
202203;76;44
202204;76;41
202205;76;42
202206;76;7
202201;77;33
202202;77;19
202203;77;32
202204;77;32
202205;77;42
202206;77;7
202201;78;42
202202;78;21
202203;78;25
202204;78;29
202205;78;54
202206;78;14
202201;79;42
202202;79;24
202203;79;25
202204;79;24
202205;79;36
202206;79;9
202207;79;1
202201;80;33
202202;80;16
202203;80;28
202204;80;24
202205;80;47
202206;80;8
202201;81;30
202202;81;15
202203;81;23
202204;81;28
202205;81;52
202206;81;10
202201;82;26
202202;82;15
202203;82;23
202204;82;26
202205;82;41
202206;82;8
202201;83;25
202202;83;15
202203;83;25
202204;83;24
202205;83;38
202206;83;13
202201;84;29
202202;84;17
202203;84;24
202204;84;24
202205;84;30
202206;84;14
202201;85;18
202202;85;12
202203;85;28
202204;85;23
202205;85;34
202206;85;10
202201;86;25
202202;86;12
202203;86;36
202204;86;18
202205;86;35
202206;86;10
202201;87;17
202202;87;14
202203;87;21
202204;87;19
202205;87;35
202206;87;8
202201;88;17
202202;88;7
202203;88;24
202204;88;14
202205;88;24
202206;88;8
202201;89;16
202202;89;10
202203;89;11
202204;89;10
202205;89;19
202206;89;5
202201;90;9
202202;90;7
202203;90;4
202204;90;12
202205;90;15
202206;90;6
202201;91;9
202202;91;4
202203;91;14
202204;91;14
202205;91;16
202206;91;1
202201;92;12
202202;92;8
202203;92;7
202204;92;11
202205;92;15
202206;92;2
202201;93;8
202202;93;5
202203;93;9
202204;93;10
202205;93;12
202206;93;5
202201;94;3
202202;94;3
202203;94;6
202204;94;5
202205;94;5
202206;94;5
202201;95;5
202202;95;2
202203;95;1
202204;95;5
202205;95;7
202206;95;2
202201;96;2
202203;96;2
202204;96;6
202205;96;7
202206;96;1
202201;97;2
202202;97;3
202203;97;5
202204;97;2
202205;97;3
202206;97;2
202201;98;1
202203;98;4
202204;98;3
202205;98;8
202206;98;1
202204;99;1
202205;99;2
202203;100;1
202204;100;2
202205;100;3
202201;101;2
202204;101;2
