PeriodoNum;Edad;CantidadPacientes
202012;17;3
202001;18;26
202002;18;11
202003;18;6
202004;18;10
202005;18;8
202006;18;10
202007;18;9
202008;18;3
202009;18;3
202010;18;6
202011;18;3
202012;18;3
202001;19;33
202002;19;24
202003;19;10
202004;19;10
202005;19;10
202006;19;12
202007;19;5
202008;19;6
202009;19;8
202010;19;5
202011;19;6
202012;19;1
202001;20;29
202002;20;24
202003;20;5
202004;20;18
202005;20;12
202006;20;16
202007;20;3
202008;20;7
202009;20;7
202010;20;5
202011;20;9
202012;20;4
202001;21;35
202002;21;22
202003;21;10
202004;21;16
202005;21;12
202006;21;12
202007;21;4
202008;21;9
202009;21;7
202010;21;5
202011;21;4
202012;21;2
202001;22;25
202002;22;16
202003;22;15
202004;22;12
202005;22;13
202006;22;10
202007;22;5
202008;22;8
202009;22;8
202010;22;11
202011;22;3
202012;22;3
202001;23;35
202002;23;19
202003;23;15
202004;23;14
202005;23;18
202006;23;22
202007;23;11
202008;23;2
202009;23;11
202010;23;12
202011;23;6
202012;23;5
202001;24;35
202002;24;19
202003;24;14
202004;24;14
202005;24;17
202006;24;16
202007;24;4
202008;24;13
202009;24;16
202010;24;10
202011;24;12
202012;24;9
202001;25;38
202002;25;28
202003;25;15
202004;25;14
202005;25;15
202006;25;14
202007;25;8
202008;25;3
202009;25;20
202010;25;12
202011;25;10
202012;25;10
202001;26;35
202002;26;28
202003;26;12
202004;26;10
202005;26;15
202006;26;19
202007;26;10
202008;26;14
202009;26;17
202010;26;10
202011;26;6
202012;26;5
202001;27;33
202002;27;32
202003;27;10
202004;27;11
202005;27;13
202006;27;11
202007;27;4
202008;27;7
202009;27;14
202010;27;8
202011;27;12
202012;27;3
202001;28;35
202002;28;21
202003;28;11
202004;28;14
202005;28;22
202006;28;13
202007;28;6
202008;28;13
202009;28;13
202010;28;18
202011;28;7
202012;28;5
202001;29;33
202002;29;25
202003;29;13
202004;29;17
202005;29;15
202006;29;22
202007;29;9
202008;29;10
202009;29;15
202010;29;16
202011;29;13
202012;29;13
202001;30;33
202002;30;20
202003;30;10
202004;30;8
202005;30;27
202006;30;19
202007;30;14
202008;30;12
202009;30;12
202010;30;10
202011;30;10
202012;30;9
202001;31;33
202002;31;20
202003;31;16
202004;31;10
202005;31;12
202006;31;21
202007;31;11
202008;31;9
202009;31;14
202010;31;14
202011;31;14
202012;31;10
202001;32;44
202002;32;27
202003;32;13
202004;32;8
202005;32;13
202006;32;11
202007;32;6
202008;32;13
202009;32;18
202010;32;15
202011;32;18
202012;32;12
202001;33;43
202002;33;35
202003;33;13
202004;33;10
202005;33;12
202006;33;28
202007;33;9
202008;33;12
202009;33;9
202010;33;9
202011;33;16
202012;33;11
202001;34;45
202002;34;35
202003;34;13
202004;34;17
202005;34;14
202006;34;23
202007;34;12
202008;34;19
202009;34;16
202010;34;17
202011;34;12
202012;34;12
202001;35;47
202002;35;30
202003;35;18
202004;35;16
202005;35;20
202006;35;21
202007;35;10
202008;35;16
202009;35;17
202010;35;22
202011;35;11
202012;35;8
202001;36;50
202002;36;33
202003;36;18
202004;36;16
202005;36;22
202006;36;23
202007;36;10
202008;36;19
202009;36;21
202010;36;18
202011;36;21
202012;36;7
202001;37;43
202002;37;29
202003;37;19
202004;37;12
202005;37;23
202006;37;18
202007;37;16
202008;37;7
202009;37;18
202010;37;20
202011;37;25
202012;37;10
202001;38;53
202002;38;28
202003;38;23
202004;38;17
202005;38;14
202006;38;17
202007;38;17
202008;38;12
202009;38;31
202010;38;14
202011;38;22
202012;38;15
202001;39;46
202002;39;41
202003;39;24
202004;39;13
202005;39;15
202006;39;28
202007;39;14
202008;39;19
202009;39;24
202010;39;25
202011;39;22
202012;39;18
202001;40;54
202002;40;37
202003;40;24
202004;40;26
202005;40;16
202006;40;26
202007;40;25
202008;40;18
202009;40;24
202010;40;20
202011;40;25
202012;40;19
202001;41;40
202002;41;42
202003;41;18
202004;41;16
202005;41;15
202006;41;26
202007;41;10
202008;41;19
202009;41;13
202010;41;19
202011;41;17
202012;41;11
202001;42;49
202002;42;30
202003;42;25
202004;42;11
202005;42;25
202006;42;31
202007;42;15
202008;42;24
202009;42;30
202010;42;27
202011;42;24
202012;42;13
202001;43;54
202002;43;37
202003;43;26
202004;43;17
202005;43;16
202006;43;17
202007;43;13
202008;43;18
202009;43;27
202010;43;21
202011;43;19
202012;43;12
202001;44;50
202002;44;36
202003;44;21
202004;44;19
202005;44;27
202006;44;28
202007;44;25
202008;44;21
202009;44;23
202010;44;18
202011;44;30
202012;44;11
202001;45;71
202002;45;50
202003;45;33
202004;45;26
202005;45;31
202006;45;24
202007;45;20
202008;45;15
202009;45;20
202010;45;30
202011;45;24
202012;45;18
202001;46;61
202002;46;50
202003;46;39
202004;46;29
202005;46;24
202006;46;24
202007;46;21
202008;46;27
202009;46;40
202010;46;39
202011;46;26
202012;46;16
202001;47;63
202002;47;47
202003;47;28
202004;47;22
202005;47;27
202006;47;28
202007;47;20
202008;47;29
202009;47;34
202010;47;37
202011;47;32
202012;47;30
202001;48;69
202002;48;56
202003;48;41
202004;48;25
202005;48;36
202006;48;32
202007;48;23
202008;48;24
202009;48;45
202010;48;30
202011;48;28
202012;48;26
202001;49;79
202002;49;55
202003;49;45
202004;49;24
202005;49;42
202006;49;30
202007;49;20
202008;49;27
202009;49;37
202010;49;39
202011;49;26
202012;49;21
202001;50;79
202002;50;54
202003;50;44
202004;50;32
202005;50;25
202006;50;35
202007;50;26
202008;50;33
202009;50;48
202010;50;48
202011;50;22
202012;50;31
202001;51;83
202002;51;63
202003;51;44
202004;51;27
202005;51;29
202006;51;39
202007;51;32
202008;51;24
202009;51;39
202010;51;42
202011;51;45
202012;51;19
202001;52;85
202002;52;64
202003;52;53
202004;52;40
202005;52;32
202006;52;36
202007;52;29
202008;52;35
202009;52;52
202010;52;40
202011;52;38
202012;52;27
202001;53;84
202002;53;64
202003;53;43
202004;53;36
202005;53;48
202006;53;37
202007;53;31
202008;53;35
202009;53;44
202010;53;47
202011;53;41
202012;53;23
202001;54;96
202002;54;62
202003;54;59
202004;54;47
202005;54;51
202006;54;44
202007;54;27
202008;54;40
202009;54;41
202010;54;44
202011;54;37
202012;54;28
202001;55;92
202002;55;62
202003;55;59
202004;55;40
202005;55;45
202006;55;46
202007;55;28
202008;55;38
202009;55;44
202010;55;39
202011;55;55
202012;55;41
202001;56;89
202002;56;75
202003;56;57
202004;56;44
202005;56;40
202006;56;55
202007;56;41
202008;56;49
202009;56;53
202010;56;65
202011;56;57
202012;56;32
202001;57;80
202002;57;82
202003;57;71
202004;57;32
202005;57;50
202006;57;56
202007;57;40
202008;57;47
202009;57;52
202010;57;62
202011;57;48
202012;57;35
202001;58;102
202002;58;89
202003;58;64
202004;58;53
202005;58;43
202006;58;48
202007;58;51
202008;58;33
202009;58;68
202010;58;49
202011;58;50
202012;58;33
202001;59;68
202002;59;74
202003;59;42
202004;59;37
202005;59;40
202006;59;44
202007;59;33
202008;59;39
202009;59;67
202010;59;55
202011;59;44
202012;59;35
202001;60;109
202002;60;97
202003;60;52
202004;60;37
202005;60;41
202006;60;63
202007;60;42
202008;60;44
202009;60;64
202010;60;57
202011;60;54
202012;60;29
202001;61;126
202002;61;93
202003;61;59
202004;61;38
202005;61;42
202006;61;57
202007;61;41
202008;61;52
202009;61;63
202010;61;63
202011;61;42
202012;61;46
202001;62;107
202002;62;93
202003;62;80
202004;62;44
202005;62;55
202006;62;49
202007;62;47
202008;62;56
202009;62;74
202010;62;63
202011;62;55
202012;62;47
202001;63;108
202002;63;106
202003;63;72
202004;63;49
202005;63;62
202006;63;62
202007;63;38
202008;63;47
202009;63;56
202010;63;44
202011;63;54
202012;63;45
202001;64;109
202002;64;94
202003;64;73
202004;64;50
202005;64;41
202006;64;59
202007;64;36
202008;64;56
202009;64;57
202010;64;64
202011;64;57
202012;64;48
202001;65;107
202002;65;88
202003;65;50
202004;65;47
202005;65;56
202006;65;68
202007;65;48
202008;65;69
202009;65;69
202010;65;88
202011;65;54
202012;65;48
202001;66;102
202002;66;95
202003;66;78
202004;66;50
202005;66;61
202006;66;55
202007;66;41
202008;66;58
202009;66;65
202010;66;57
202011;66;69
202012;66;55
202001;67;106
202002;67;108
202003;67;58
202004;67;57
202005;67;47
202006;67;51
202007;67;47
202008;67;60
202009;67;69
202010;67;64
202011;67;59
202012;67;49
202001;68;101
202002;68;89
202003;68;68
202004;68;48
202005;68;45
202006;68;53
202007;68;37
202008;68;58
202009;68;67
202010;68;73
202011;68;53
202012;68;44
202001;69;104
202002;69;82
202003;69;61
202004;69;52
202005;69;47
202006;69;57
202007;69;42
202008;69;48
202009;69;64
202010;69;59
202011;69;46
202012;69;48
202001;70;108
202002;70;78
202003;70;72
202004;70;46
202005;70;46
202006;70;46
202007;70;39
202008;70;58
202009;70;41
202010;70;56
202011;70;45
202012;70;33
202001;71;92
202002;71;66
202003;71;65
202004;71;52
202005;71;61
202006;71;57
202007;71;51
202008;71;51
202009;71;76
202010;71;88
202011;71;57
202012;71;40
202001;72;101
202002;72;87
202003;72;61
202004;72;42
202005;72;46
202006;72;54
202007;72;44
202008;72;59
202009;72;70
202010;72;53
202011;72;55
202012;72;33
202001;73;88
202002;73;83
202003;73;61
202004;73;34
202005;73;38
202006;73;64
202007;73;44
202008;73;46
202009;73;79
202010;73;65
202011;73;58
202012;73;39
202001;74;107
202002;74;88
202003;74;66
202004;74;49
202005;74;52
202006;74;57
202007;74;34
202008;74;50
202009;74;69
202010;74;41
202011;74;52
202012;74;32
202001;75;93
202002;75;80
202003;75;68
202004;75;49
202005;75;41
202006;75;50
202007;75;32
202008;75;41
202009;75;56
202010;75;65
202011;75;58
202012;75;46
202001;76;103
202002;76;84
202003;76;62
202004;76;42
202005;76;43
202006;76;49
202007;76;40
202008;76;49
202009;76;68
202010;76;76
202011;76;57
202012;76;36
202001;77;87
202002;77;91
202003;77;49
202004;77;38
202005;77;42
202006;77;55
202007;77;34
202008;77;38
202009;77;50
202010;77;63
202011;77;46
202012;77;29
202001;78;86
202002;78;93
202003;78;42
202004;78;42
202005;78;33
202006;78;42
202007;78;48
202008;78;45
202009;78;55
202010;78;60
202011;78;44
202012;78;49
202001;79;103
202002;79;80
202003;79;61
202004;79;40
202005;79;43
202006;79;37
202007;79;55
202008;79;64
202009;79;68
202010;79;52
202011;79;48
202012;79;49
202001;80;90
202002;80;68
202003;80;79
202004;80;57
202005;80;64
202006;80;50
202007;80;59
202008;80;46
202009;80;57
202010;80;54
202011;80;41
202012;80;45
202001;81;78
202002;81;70
202003;81;52
202004;81;38
202005;81;47
202006;81;36
202007;81;31
202008;81;36
202009;81;49
202010;81;51
202011;81;55
202012;81;34
202001;82;87
202002;82;81
202003;82;56
202004;82;44
202005;82;47
202006;82;56
202007;82;40
202008;82;42
202009;82;52
202010;82;50
202011;82;46
202012;82;29
202001;83;70
202002;83;65
202003;83;53
202004;83;36
202005;83;33
202006;83;47
202007;83;27
202008;83;30
202009;83;52
202010;83;54
202011;83;40
202012;83;28
202001;84;78
202002;84;68
202003;84;48
202004;84;44
202005;84;37
202006;84;38
202007;84;36
202008;84;35
202009;84;40
202010;84;34
202011;84;31
202012;84;27
202001;85;74
202002;85;67
202003;85;50
202004;85;48
202005;85;52
202006;85;49
202007;85;40
202008;85;40
202009;85;46
202010;85;36
202011;85;37
202012;85;28
202001;86;65
202002;86;64
202003;86;41
202004;86;38
202005;86;30
202006;86;35
202007;86;28
202008;86;33
202009;86;49
202010;86;52
202011;86;41
202012;86;24
202001;87;52
202002;87;42
202003;87;48
202004;87;29
202005;87;31
202006;87;31
202007;87;22
202008;87;34
202009;87;36
202010;87;45
202011;87;37
202012;87;24
202001;88;40
202002;88;42
202003;88;36
202004;88;26
202005;88;23
202006;88;26
202007;88;18
202008;88;29
202009;88;34
202010;88;30
202011;88;31
202012;88;22
202001;89;45
202002;89;46
202003;89;29
202004;89;21
202005;89;28
202006;89;24
202007;89;22
202008;89;26
202009;89;33
202010;89;24
202011;89;32
202012;89;12
202001;90;37
202002;90;33
202003;90;28
202004;90;18
202005;90;15
202006;90;19
202007;90;14
202008;90;23
202009;90;27
202010;90;26
202011;90;15
202012;90;14
202001;91;26
202002;91;20
202003;91;23
202004;91;19
202005;91;12
202006;91;15
202007;91;13
202008;91;19
202009;91;23
202010;91;16
202011;91;19
202012;91;9
202001;92;22
202002;92;16
202003;92;23
202004;92;14
202005;92;11
202006;92;20
202007;92;11
202008;92;11
202009;92;23
202010;92;14
202011;92;17
202012;92;14
202001;93;18
202002;93;11
202003;93;10
202004;93;10
202005;93;11
202006;93;9
202007;93;10
202008;93;16
202009;93;16
202010;93;13
202011;93;11
202012;93;3
202001;94;16
202002;94;12
202003;94;13
202004;94;6
202005;94;7
202006;94;11
202007;94;8
202008;94;5
202009;94;8
202010;94;8
202011;94;8
202012;94;7
202001;95;6
202002;95;12
202003;95;11
202004;95;5
202005;95;8
202006;95;6
202007;95;7
202008;95;8
202009;95;13
202010;95;14
202011;95;4
202012;95;8
202001;96;4
202002;96;5
202003;96;5
202004;96;3
202005;96;3
202006;96;5
202007;96;3
202008;96;6
202009;96;6
202010;96;3
202011;96;6
202012;96;4
202001;97;2
202002;97;4
202003;97;2
202005;97;3
202006;97;4
202007;97;1
202008;97;3
202009;97;2
202010;97;4
202011;97;1
202012;97;1
202001;98;1
202003;98;3
202004;98;1
202005;98;2
202006;98;6
202008;98;1
202010;98;1
202011;98;1
202012;98;2
202001;99;3
202002;99;4
202003;99;5
202004;99;2
202005;99;2
202007;99;1
202008;99;1
202009;99;2
202010;99;1
202011;99;1
202012;99;1
202001;100;3
202002;100;2
202003;100;3
202004;100;2
202005;100;1
202009;100;1
202010;100;2
202011;100;1
202003;101;2
202005;101;3
202006;101;3
202007;101;1
202001;102;1
202003;102;1
202006;102;1
202007;102;1
202008;102;1
202001;103;1
202006;103;1
202010;103;1
202002;104;1
202003;104;1
202011;104;1
202012;104;1
202011;105;1
202012;105;2
202009;106;1
